,timestamp,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,ATOM/USDT_open,ATOM/USDT_high,ATOM/USDT_low,ATOM/USDT_close,ATOM/USDT_volume,DOT/USDT_open,DOT/USDT_high,DOT/USDT_low,DOT/USDT_close,DOT/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,XTZ/USDT_open,XTZ/USDT_high,XTZ/USDT_low,XTZ/USDT_close,XTZ/USDT_volume
1707,2024-02-29,0.6292,0.7086,0.6227,0.6541,8434185.38,11.397,12.234,11.004,11.283,301430.54,8.342,8.897,8.03,8.254,508839.19,19.437,20.454,18.805,19.267,176157.11,74.46,84.93,73.93,79.91,64025.7174,1.2,1.369,1.191,1.237,138741.78
1708,2024-03-01,0.6541,0.7199,0.6532,0.7188,22504762.44,11.283,11.642,11.206,11.642,203769.91,8.254,8.673,8.254,8.661,368118.17,19.267,20.092,19.267,20.053,79239.16,79.91,86.14,79.91,84.84,45773.1207,1.237,1.284,1.221,1.284,78543.04
1709,2024-03-02,0.7188,0.7637,0.7175,0.7417,8700770.63,11.642,12.2,11.615,12.199,310205.03,8.661,9.463,8.58,9.463,585241.12,20.053,21.688,19.965,21.399,134830.17,84.84,94.48,84.45,94.4,99291.7461,1.284,1.433,1.25,1.424,149027.63
1710,2024-03-03,0.7417,0.742,0.6855,0.7279,7910265.04,12.199,12.276,11.239,12.163,208111.01,9.463,9.898,8.59,9.777,478019.18,21.399,21.525,19.42,20.507,123802.75,94.4,94.62,82.77,90.69,43443.7851,1.424,1.424,1.294,1.373,117711.3
1711,2024-03-04,0.7279,0.7982,0.723,0.7694,7540849.88,12.163,12.846,12.085,12.48,333495.91,9.777,10.303,9.51,9.849,494799.94,20.507,20.882,19.818,20.401,105477.09,90.69,92.6,87.48,88.9,134265.6055,1.373,1.485,1.354,1.418,140612.14
1712,2024-03-05,0.7694,0.7827,0.5724,0.6923,10405872.51,12.48,12.878,10.75,12.009,307838.47,9.849,10.759,8.152,9.327,653581.71,20.401,21.052,16.53,18.984,197647.24,88.9,91.8,72.0,81.98,130128.6288,1.418,1.502,1.187,1.305,190283.6
1713,2024-03-06,0.6923,0.7567,0.6655,0.7345,4200085.59,12.009,14.3,11.552,14.227,280646.63,9.327,10.555,8.929,10.545,352820.87,18.984,20.152,18.394,20.077,130230.84,81.98,87.38,79.86,85.85,71121.5968,1.305,1.4,1.261,1.4,125511.99
1714,2024-03-07,0.7345,0.7549,0.7189,0.7426,4104944.64,14.227,14.501,13.542,13.893,232279.06,10.545,10.998,10.239,10.404,249568.51,20.077,20.4,19.596,20.091,113335.47,85.85,89.61,83.42,88.0,41898.1503,1.4,1.523,1.394,1.479,157707.67
1715,2024-03-08,0.7426,0.7543,0.6939,0.723,3449879.44,13.893,14.0,12.916,13.398,179421.87,10.404,10.69,9.965,10.637,590365.82,20.091,20.387,19.21,19.696,97274.03,88.0,89.39,83.9,88.33,42272.8151,1.479,1.494,1.36,1.438,85866.66
1716,2024-03-09,0.723,0.746,0.7206,0.7419,3739608.67,13.398,13.89,13.301,13.362,630089.46,10.637,10.95,10.417,10.493,229471.97,19.696,20.329,19.661,19.975,134691.22,88.33,90.94,86.87,90.7,32367.4246,1.438,1.458,1.42,1.439,97842.95
1717,2024-03-10,0.7419,0.744,0.7,0.7166,3020593.2,13.362,13.55,12.87,13.172,425922.19,10.493,10.571,9.965,10.264,172235.58,19.975,21.951,19.391,21.694,190630.0,90.7,90.79,85.39,87.42,19129.9753,1.439,1.46,1.381,1.422,130753.37
1718,2024-03-11,0.7166,0.788,0.6851,0.7751,7300132.8,13.172,13.861,12.63,13.696,1895464.57,10.264,11.241,9.81,11.039,313834.35,21.694,22.863,20.77,21.276,210344.57,87.42,105.67,83.27,103.83,54938.4454,1.422,1.534,1.349,1.526,261822.31
1719,2024-03-12,0.7751,0.7753,0.7044,0.7482,7844962.69,13.696,13.828,12.66,13.407,1014802.8,11.039,11.147,10.08,10.735,252117.68,21.276,21.335,19.542,20.702,207558.13,103.83,104.25,91.82,97.52,57130.6387,1.526,1.579,1.416,1.558,154308.53
1720,2024-03-13,0.7482,0.773,0.7358,0.7643,7678140.97,13.407,14.134,13.275,14.116,327710.49,10.735,11.39,10.641,11.39,371871.08,20.702,20.958,20.215,20.75,163463.45,97.52,98.95,94.04,97.24,52161.9112,1.558,1.595,1.478,1.538,153056.22
1721,2024-03-14,0.7643,0.81,0.7133,0.7509,19092712.36,14.116,14.27,12.92,13.681,235318.21,11.39,11.881,10.68,11.561,711196.46,20.75,21.947,19.9,20.88,358338.67,97.24,98.24,89.6,94.08,63296.9618,1.538,1.542,1.409,1.49,152357.31
1722,2024-03-15,0.7509,0.7642,0.669,0.7274,15424190.52,13.681,13.842,11.838,12.63,222955.78,11.561,11.7,9.984,10.799,713176.8,20.88,20.998,18.471,19.626,296045.82,94.08,95.38,83.36,89.66,74233.4099,1.49,1.504,1.29,1.396,210801.73
1723,2024-03-16,0.7274,0.7353,0.6504,0.6591,11285479.83,12.63,12.867,11.608,11.925,114139.32,10.799,10.897,9.51,9.687,451685.85,19.626,19.828,17.813,18.106,189287.46,89.66,90.74,82.25,84.14,54973.7616,1.396,1.431,1.264,1.291,63492.96
1724,2024-03-17,0.6591,0.6876,0.6289,0.6814,10449215.68,11.925,12.389,11.5,12.276,124468.99,9.687,10.247,9.195,10.082,293877.57,18.106,18.823,17.386,18.665,211161.53,84.14,86.79,80.71,85.9,48128.5786,1.291,1.357,1.232,1.341,94124.02
1725,2024-03-18,0.6814,0.6986,0.6422,0.6602,12678377.91,12.276,12.439,11.543,11.724,87826.31,10.082,10.454,9.607,9.901,256799.82,18.665,19.494,18.044,18.3,345956.57,85.9,88.02,80.77,86.77,64373.2912,1.341,1.36,1.249,1.27,159093.52
1726,2024-03-19,0.6602,0.6662,0.5801,0.5866,22848460.05,11.724,11.832,10.635,10.892,113476.96,9.901,9.992,8.602,8.772,292272.9,18.3,18.462,16.5,16.804,541362.15,86.77,87.78,77.17,78.46,125611.7069,1.27,1.285,1.117,1.143,95883.21
1727,2024-03-20,0.5866,0.644,0.5691,0.6397,18124215.74,10.892,11.784,10.696,11.756,90769.72,8.772,9.56,8.494,9.482,167800.48,16.804,18.495,16.262,18.412,428914.15,78.46,85.29,76.98,84.65,85569.37,1.143,1.267,1.103,1.261,126958.68
1728,2024-03-21,0.6397,0.6482,0.6177,0.6318,10228845.23,11.756,11.977,11.519,11.635,96354.13,9.482,9.581,9.07,9.179,190799.74,18.412,18.919,17.882,18.461,249029.44,84.65,87.0,83.57,85.75,62296.2657,1.261,1.281,1.217,1.246,110318.7
1729,2024-03-22,0.6318,0.6427,0.5989,0.6146,12151746.6,11.635,11.838,11.1,11.411,71059.38,9.179,9.365,8.699,8.932,128867.54,18.461,18.582,17.328,18.368,291783.84,85.75,86.2,80.59,83.4,65671.1397,1.246,1.266,1.182,1.227,93772.79
1730,2024-03-23,0.6146,0.6394,0.6102,0.6231,7418463.17,11.411,11.633,11.238,11.34,59365.49,8.932,9.222,8.853,8.969,86909.32,18.368,18.47,17.895,18.062,169338.51,83.4,87.5,82.84,85.25,76212.4153,1.227,1.275,1.214,1.238,73585.32
1731,2024-03-24,0.6231,0.6482,0.6223,0.6468,7467173.18,11.34,11.673,11.277,11.608,63180.29,8.969,9.43,8.961,9.37,96795.93,18.062,18.628,17.97,18.516,133531.27,85.25,90.71,85.24,89.65,100277.6844,1.238,1.299,1.236,1.294,61497.69
1732,2024-03-25,0.6468,0.6684,0.638,0.6566,9966689.62,11.608,12.289,11.539,12.182,87609.27,9.37,9.824,9.291,9.737,161443.47,18.516,19.495,18.375,19.375,201752.48,89.65,92.06,88.53,90.59,85191.6964,1.294,1.365,1.285,1.349,55651.59
1733,2024-03-26,0.6566,0.6837,0.6517,0.665,9485725.14,12.182,12.377,11.934,12.215,99552.51,9.737,10.055,9.528,9.688,161890.03,19.375,20.726,19.33,20.007,296437.45,90.59,97.07,87.55,95.78,129552.8013,1.349,1.384,1.329,1.378,60773.79
1734,2024-03-27,0.665,0.6709,0.6303,0.6478,10668274.08,12.215,13.036,11.84,12.625,198013.97,9.688,9.81,9.309,9.442,153142.47,20.007,20.184,19.007,19.29,254690.47,95.78,98.96,92.33,93.55,129580.0757,1.378,1.45,1.33,1.393,76783.5
1735,2024-03-28,0.6478,0.658,0.6352,0.651,6925440.26,12.625,12.661,12.164,12.294,83400.98,9.442,9.658,9.301,9.525,84675.33,19.29,19.808,19.044,19.148,167437.22,93.55,96.59,93.34,94.11,81460.3088,1.393,1.418,1.338,1.414,75869.24
1736,2024-03-29,0.651,0.6678,0.635,0.6642,9590833.37,12.294,12.619,12.05,12.518,110654.9,9.525,9.81,9.35,9.601,111781.15,19.148,19.283,18.71,18.966,149143.81,94.11,110.38,92.79,109.06,217688.3876,1.414,1.445,1.39,1.418,69519.02
1737,2024-03-30,0.6642,0.6691,0.6415,0.6437,6390667.96,12.518,12.84,12.222,12.261,83159.27,9.601,9.693,9.388,9.427,84769.95,18.966,19.29,18.782,18.938,119781.06,109.06,109.25,101.12,102.84,88295.0894,1.418,1.424,1.361,1.37,59602.58
1738,2024-03-31,0.6437,0.6535,0.6418,0.6501,4734048.04,12.261,12.401,12.149,12.294,73754.37,9.427,9.648,9.418,9.646,60766.81,18.938,19.35,18.872,19.169,96457.27,102.84,106.69,101.4,105.01,74532.2573,1.37,1.41,1.363,1.401,81853.62
1739,2024-04-01,0.6501,0.6515,0.605,0.6212,11376022.23,12.294,12.384,11.393,11.629,79271.05,9.646,9.731,8.927,9.14,152827.19,19.169,19.275,17.855,18.37,210340.16,105.01,112.8,97.26,99.22,172689.0455,1.401,1.414,1.312,1.349,53921.25
1740,2024-04-02,0.6212,0.6214,0.5728,0.5807,14514773.66,11.629,11.636,10.825,10.963,130547.91,9.14,9.143,8.384,8.581,136445.9,18.37,18.485,17.38,17.947,379697.95,99.22,108.97,93.16,106.75,204725.2206,1.349,1.351,1.216,1.233,55968.3
1741,2024-04-03,0.5807,0.595,0.5622,0.5693,8871547.09,10.963,11.235,10.65,10.825,97003.48,8.581,8.771,8.287,8.415,97744.14,17.947,18.337,17.38,17.688,207148.04,106.75,109.83,96.55,98.32,133625.5676,1.233,1.261,1.19,1.216,62089.06
1742,2024-04-04,0.5693,0.5967,0.5589,0.583,9477269.1,10.825,11.278,10.662,11.013,115053.3,8.415,8.709,8.267,8.486,136921.63,17.688,18.26,17.395,17.797,169028.15,98.32,104.3,96.23,98.39,124544.3672,1.216,1.296,1.19,1.27,51729.43
1743,2024-04-05,0.583,0.5849,0.5596,0.5741,7554891.2,11.013,11.052,10.638,10.894,66031.88,8.486,8.511,8.079,8.38,64684.84,17.797,17.797,16.865,17.326,167338.42,98.39,100.25,95.07,97.83,90061.8058,1.27,1.275,1.201,1.25,42048.78
1744,2024-04-06,0.5741,0.5896,0.5714,0.5836,3663558.63,10.894,11.179,10.846,11.099,49461.68,8.38,8.554,8.333,8.489,57130.25,17.326,17.675,17.261,17.559,89094.45,97.83,102.47,97.17,101.59,59122.0886,1.25,1.273,1.245,1.264,34879.69
1745,2024-04-07,0.5836,0.5972,0.5816,0.5892,4966793.24,11.099,11.233,10.934,11.081,60440.15,8.489,8.741,8.458,8.705,116677.21,17.559,17.972,17.501,17.913,97433.96,101.59,105.95,100.17,101.2,69099.9506,1.264,1.281,1.253,1.271,74020.48
1746,2024-04-08,0.5892,0.6166,0.5793,0.6137,7926020.8,11.081,11.411,10.919,11.305,94983.28,8.705,9.092,8.57,9.045,92243.3,17.913,18.677,17.547,18.1,203785.48,101.2,106.0,99.6,103.27,74288.5493,1.271,1.332,1.244,1.327,135567.25
1747,2024-04-09,0.6137,0.6242,0.5902,0.5911,10695960.73,11.305,11.322,10.771,10.836,93310.82,9.045,9.104,8.634,8.662,167984.4,18.1,18.181,17.247,17.363,183455.33,103.27,103.45,96.47,97.55,66503.5199,1.327,1.337,1.262,1.265,33380.51
1748,2024-04-10,0.5911,0.5941,0.558,0.5864,10818183.2,10.836,10.886,10.35,10.817,122262.45,8.662,8.695,8.129,8.409,177688.23,17.363,17.579,16.807,17.416,202341.36,97.55,98.29,93.52,96.7,65576.4999,1.265,1.281,1.208,1.276,173513.45
1749,2024-04-11,0.5864,0.5945,0.5755,0.5858,6001035.65,10.817,10.946,10.598,10.758,89316.23,8.409,8.522,8.19,8.384,80673.62,17.416,17.62,17.005,17.557,113562.11,96.7,99.96,94.87,98.78,58848.1766,1.276,1.315,1.255,1.283,167073.02
1750,2024-04-12,0.5858,0.5924,0.4613,0.5026,24537848.04,10.758,10.9,8.8,9.392,200541.01,8.384,8.49,6.51,7.241,365335.9,17.557,17.869,14.079,15.155,684508.95,98.78,99.55,79.0,86.09,115938.959,1.283,1.302,0.975,1.1,105028.08
1751,2024-04-13,0.5026,0.5161,0.4,0.4449,25815067.98,9.392,9.392,7.244,8.068,515022.62,7.241,7.328,5.72,6.391,563486.85,15.155,15.393,11.926,13.288,826888.46,86.09,86.63,70.55,77.36,138030.5159,1.1,1.115,0.878,0.987,65161.0
1752,2024-04-14,0.4449,0.4778,0.4325,0.4674,19979144.71,8.068,8.534,7.772,8.332,165751.77,6.391,6.928,6.2,6.855,175118.21,13.288,14.255,12.718,14.098,604606.03,77.36,80.43,73.74,79.71,86063.0109,0.987,1.057,0.947,1.048,48566.92
1753,2024-04-15,0.4674,0.4952,0.4388,0.4609,25152812.6,8.332,8.732,7.869,8.138,94483.49,6.855,7.204,6.448,6.704,157026.96,14.098,14.668,13.223,13.582,693231.57,79.71,82.83,75.62,78.09,131031.5132,1.048,1.117,0.967,0.999,45053.13
1754,2024-04-16,0.4609,0.4781,0.4392,0.4583,16109603.73,8.138,8.245,7.782,8.167,73737.69,6.704,6.82,6.377,6.699,121428.64,13.582,13.814,12.817,13.464,482686.88,78.09,80.43,75.33,79.93,72269.0331,0.999,1.033,0.962,1.002,55734.08
1755,2024-04-17,0.4583,0.4649,0.4273,0.444,17477133.56,8.167,8.277,7.789,8.045,61383.31,6.699,6.776,6.333,6.581,106991.33,13.464,13.608,12.717,13.135,469114.37,79.93,80.82,76.27,80.18,62275.8321,1.002,1.008,0.926,0.945,45250.75
1756,2024-04-18,0.444,0.461,0.4343,0.4579,12612690.12,8.045,8.323,7.884,8.198,40390.31,6.581,6.82,6.446,6.783,102840.26,13.135,13.983,12.818,13.888,384954.58,80.18,82.52,78.64,80.76,78521.5401,0.945,0.983,0.921,0.975,45280.97
1757,2024-04-19,0.4579,0.4759,0.4227,0.4675,20507185.7,8.198,8.377,7.629,8.15,92374.3,6.783,6.91,6.288,6.681,116593.69,13.888,14.119,12.742,13.946,571428.78,80.76,82.2,75.78,80.87,72101.3616,0.975,0.998,0.899,0.985,79945.3
1758,2024-04-20,0.4675,0.5082,0.4643,0.5073,16737330.33,8.15,8.695,8.101,8.678,43886.54,6.681,7.282,6.611,7.241,134770.4,13.946,15.037,13.745,14.958,313000.51,80.87,85.99,80.27,85.05,42825.8769,0.985,1.087,0.97,1.081,66699.86
1759,2024-04-21,0.5073,0.5127,0.4875,0.4994,9435105.44,8.678,8.816,8.495,8.756,359683.0,7.241,7.288,6.966,7.14,101534.09,14.958,15.176,14.528,15.103,215331.05,85.05,85.68,82.75,84.16,36061.5619,1.081,1.084,1.025,1.042,34154.5
1760,2024-04-22,0.4994,0.5225,0.4948,0.5166,10265835.9,8.756,9.016,8.669,8.918,521334.36,7.14,7.576,7.098,7.472,117484.9,15.103,16.038,15.02,15.444,411807.51,84.16,86.49,83.96,85.39,56713.4381,1.042,1.074,1.031,1.063,43082.57
1761,2024-04-23,0.5166,0.5217,0.497,0.4999,10491863.33,8.918,9.22,8.666,8.699,894898.92,7.472,7.538,7.207,7.242,103550.56,15.444,15.572,15.102,15.178,253577.39,85.39,86.36,84.0,85.02,43231.0091,1.063,1.072,1.04,1.05,30484.96
1762,2024-04-24,0.4999,0.5109,0.4688,0.4747,15274323.63,8.699,8.878,8.324,8.407,555789.57,7.242,7.5,6.864,6.931,137884.85,15.178,15.639,14.36,14.537,408343.53,85.02,87.72,82.34,83.25,90621.4491,1.05,1.103,0.999,1.009,74243.38
1763,2024-04-25,0.4747,0.4799,0.4624,0.4705,8966949.09,8.407,8.5,8.21,8.32,37550.22,6.931,7.0,6.707,6.863,57735.73,14.537,14.898,14.358,14.589,341521.86,83.25,85.06,81.83,83.77,64530.0768,1.009,1.034,0.989,1.014,47490.13
1764,2024-04-26,0.4705,0.4788,0.4608,0.463,4734860.1,8.32,8.399,8.135,8.3,44896.05,6.863,6.946,6.716,6.762,53412.5,14.589,14.931,14.351,14.491,149711.0,83.77,88.55,83.09,88.08,51178.8747,1.014,1.023,0.987,1.0,45171.39
1765,2024-04-27,0.463,0.4699,0.4449,0.4673,2486001.65,8.3,8.477,8.008,8.397,40727.8,6.762,6.866,6.527,6.805,43610.51,14.491,14.525,13.871,14.267,97795.18,88.08,88.46,83.29,83.87,16768.7248,1.0,1.021,0.966,1.008,36770.28
1766,2024-04-28,0.4673,0.4783,0.4583,0.4601,1849142.96,8.397,8.52,8.166,8.202,34367.39,6.805,6.949,6.692,6.729,46833.42,14.267,14.441,13.736,13.808,52936.49,83.87,85.42,83.58,83.97,12585.1622,1.008,1.026,0.991,0.996,33746.41
1767,2024-04-29,0.4601,0.4638,0.4463,0.457,5151219.62,8.202,8.253,7.932,8.151,59127.62,6.729,6.825,6.478,6.583,66755.03,13.808,14.184,13.721,14.07,138592.06,83.97,85.55,81.74,83.51,33509.2692,0.996,1.017,0.962,0.985,31326.46
1768,2024-04-30,0.457,0.4631,0.426,0.4413,8689466.68,8.151,8.582,7.64,8.447,122899.64,6.583,6.663,6.05,6.422,134212.84,14.07,14.208,12.778,13.129,211370.01,83.51,84.54,77.25,79.49,41529.3295,0.985,0.994,0.882,0.915,38392.85
1769,2024-05-01,0.4413,0.4576,0.4185,0.45,11135443.21,8.447,8.801,8.078,8.742,155551.15,6.422,6.93,6.132,6.901,220126.18,13.129,13.489,12.42,13.348,268392.78,79.49,80.89,74.61,80.16,49314.1502,0.915,0.933,0.87,0.925,94657.03
1770,2024-05-02,0.45,0.4622,0.4387,0.4578,6167792.91,8.742,9.061,8.585,8.652,175159.57,6.901,7.401,6.698,7.279,82807.82,13.348,13.776,12.928,13.59,147773.74,80.16,81.23,78.66,80.02,28041.3061,0.925,0.948,0.897,0.937,66825.0
1771,2024-05-03,0.4578,0.4731,0.4462,0.4673,3633589.05,8.652,8.913,8.539,8.762,77145.68,7.279,7.379,7.003,7.241,103925.82,13.59,14.2,13.459,14.091,93044.2,80.02,82.6,79.34,81.85,17509.2394,0.937,0.984,0.925,0.976,137455.58
1772,2024-05-04,0.4673,0.4753,0.4624,0.4633,1854416.62,8.762,8.837,8.664,8.693,47183.08,7.241,7.252,7.109,7.122,70994.14,14.091,14.479,13.979,14.317,56261.29,81.85,83.01,81.57,81.65,10903.1304,0.976,0.982,0.962,0.966,55246.51
1773,2024-05-05,0.4633,0.4659,0.4522,0.4579,2552269.21,8.693,9.405,8.622,9.333,55911.41,7.122,7.398,7.017,7.304,128333.87,14.317,14.66,14.11,14.372,50230.4,81.65,81.77,80.4,81.32,10700.5825,0.966,0.981,0.947,0.965,49546.16
1774,2024-05-06,0.4579,0.4753,0.4515,0.4539,7021237.53,9.333,9.506,9.184,9.209,279343.78,7.304,7.469,7.063,7.118,72490.5,14.372,15.165,14.277,14.484,224689.59,81.32,84.19,80.04,80.79,37763.4692,0.965,0.991,0.935,0.94,56165.52
1775,2024-05-07,0.4539,0.4566,0.4409,0.4415,5882915.85,9.209,9.39,8.93,8.94,41635.36,7.118,7.294,6.988,6.992,49399.85,14.484,14.725,13.964,13.998,184346.42,80.79,82.6,79.8,80.83,34057.8236,0.94,0.951,0.92,0.923,55112.43
1776,2024-05-08,0.4415,0.4689,0.4363,0.4519,10427698.74,8.94,9.34,8.853,9.089,41147.54,6.992,7.184,6.899,6.986,60278.49,13.998,14.119,13.689,13.9,192188.19,80.83,82.33,79.32,81.7,31245.6412,0.923,0.947,0.911,0.922,39198.1
1777,2024-05-09,0.4519,0.4645,0.4475,0.4634,5713115.12,9.089,9.299,8.88,9.122,146347.37,6.986,7.087,6.785,7.049,85436.31,13.9,14.363,13.843,14.236,159460.03,81.7,83.15,80.72,83.06,23962.4684,0.922,0.945,0.901,0.939,41996.13
1778,2024-05-10,0.4634,0.4688,0.4435,0.4479,3601910.78,9.122,9.172,8.619,8.641,66621.62,7.049,7.147,6.7,6.746,79048.61,14.236,14.37,13.5,13.565,58139.83,83.06,83.48,79.58,80.23,12904.8929,0.939,0.967,0.895,0.909,37129.75
1779,2024-05-11,0.4479,0.4511,0.4379,0.4388,1160272.69,8.641,8.758,8.494,8.504,34490.99,6.746,6.808,6.636,6.66,76361.05,13.565,13.809,13.28,13.304,14320.18,80.23,82.28,80.13,81.38,9202.9669,0.909,0.926,0.905,0.908,35313.25
1780,2024-05-12,0.4388,0.4433,0.4336,0.4378,1519609.47,8.504,8.667,8.465,8.476,30462.11,6.66,6.79,6.59,6.616,73542.51,13.304,13.592,13.291,13.554,11886.99,81.38,82.17,80.88,81.42,12027.5855,0.908,0.911,0.884,0.89,54814.97
1781,2024-05-13,0.4378,0.4529,0.4253,0.4368,4797370.67,8.476,8.68,8.263,8.4,50415.53,6.616,6.825,6.435,6.671,103598.58,13.554,13.676,13.086,13.389,95771.52,81.42,82.55,78.95,80.63,19324.3266,0.89,0.914,0.859,0.885,90735.75
1782,2024-05-14,0.4368,0.4386,0.4261,0.4283,3773093.14,8.4,8.448,8.117,8.134,50912.21,6.671,6.697,6.47,6.485,37476.82,13.389,13.599,12.933,12.984,112558.0,80.63,81.64,78.57,78.78,21246.7721,0.885,0.898,0.866,0.869,61075.72
1783,2024-05-15,0.4283,0.455,0.4261,0.4524,4191753.76,8.134,8.531,7.994,8.435,69969.91,6.485,7.019,6.466,6.962,83476.42,12.984,13.933,12.842,13.866,128486.28,78.78,82.84,78.23,82.45,23697.2987,0.869,0.921,0.858,0.917,91468.51
1784,2024-05-16,0.4524,0.4627,0.4488,0.4598,4367240.69,8.435,8.54,8.267,8.533,20395.36,6.962,7.065,6.82,7.027,50756.73,13.866,15.857,13.538,15.524,332007.9,82.45,83.24,81.38,82.43,16136.8468,0.917,0.928,0.9,0.924,53747.88
1785,2024-05-17,0.4598,0.4907,0.4551,0.4824,4982715.71,8.533,8.77,8.453,8.656,59585.28,7.027,7.294,7.002,7.199,167198.9,15.524,16.75,15.479,16.241,417027.19,82.43,84.21,81.93,84.15,16018.0485,0.924,0.955,0.918,0.941,50595.31
1786,2024-05-18,0.4824,0.486,0.4755,0.4819,2229606.25,8.656,8.743,8.546,8.604,72424.04,7.199,7.229,7.063,7.157,55842.59,16.241,16.567,16.05,16.33,155269.69,84.15,84.79,83.43,83.85,11999.298,0.941,0.953,0.931,0.947,32686.45
1787,2024-05-19,0.4819,0.4839,0.4649,0.4671,2966634.86,8.604,8.604,8.16,8.205,48701.14,7.157,7.181,6.894,6.931,49332.77,16.33,17.1,16.304,16.561,224475.3,83.85,84.38,81.79,82.4,9937.9547,0.947,0.954,0.902,0.911,78800.13
1788,2024-05-20,0.4671,0.5032,0.4609,0.502,6177049.64,8.205,8.962,8.11,8.919,61019.84,6.931,7.58,6.852,7.574,144056.16,16.561,17.459,16.37,17.262,314430.94,82.4,89.12,82.4,88.65,28453.5188,0.911,0.986,0.899,0.986,34274.15
1789,2024-05-21,0.502,0.5106,0.4906,0.4946,6299896.29,8.919,9.04,8.705,8.789,136446.83,7.574,7.667,7.433,7.611,131085.76,17.262,17.439,16.509,16.741,275134.01,88.65,89.51,87.0,88.26,42741.0681,0.986,1.012,0.98,0.989,65223.45
1790,2024-05-22,0.4946,0.4954,0.4748,0.4835,4592319.07,8.789,8.828,8.459,8.561,50218.21,7.611,7.698,7.386,7.466,66566.33,16.741,16.929,16.176,16.353,206372.68,88.26,88.47,84.88,85.77,25123.9662,0.989,1.001,0.956,0.969,126562.81
1791,2024-05-23,0.4835,0.4885,0.4442,0.4655,7517098.1,8.561,8.64,8.017,8.359,61986.5,7.466,7.605,6.91,7.201,167197.9,16.353,16.805,15.462,16.598,284120.52,85.77,87.93,80.55,85.47,45825.543,0.969,0.99,0.904,0.947,54008.58
1792,2024-05-24,0.4655,0.4696,0.4541,0.46,3548864.0,8.359,8.487,8.198,8.46,60721.4,7.201,7.382,7.018,7.243,47156.29,16.598,17.782,16.562,17.25,332900.9,85.47,86.47,84.01,85.0,25953.2371,0.947,0.986,0.929,0.984,46230.73
1793,2024-05-25,0.46,0.4647,0.4572,0.4622,2461436.4,8.46,8.543,8.419,8.491,48765.73,7.243,7.438,7.222,7.425,40358.76,17.25,17.471,16.913,17.438,123363.62,85.0,85.97,84.44,84.99,12488.5431,0.984,1.006,0.975,0.995,59154.39
1794,2024-05-26,0.4622,0.463,0.4556,0.458,3223803.08,8.491,8.511,8.32,8.401,169109.58,7.425,7.64,7.37,7.557,114242.62,17.438,17.914,17.0,17.042,156318.19,84.99,85.26,83.55,83.9,17498.2755,0.995,0.996,0.954,0.959,48745.92
1795,2024-05-27,0.458,0.4749,0.4567,0.4683,3782711.08,8.401,8.736,8.391,8.697,159186.39,7.557,7.77,7.381,7.642,141643.19,17.042,18.856,16.888,18.791,274750.65,83.9,86.42,83.81,85.24,13674.911,0.959,1.01,0.949,0.995,45933.43
1796,2024-05-28,0.4683,0.4693,0.452,0.4577,4345380.11,8.697,8.838,8.459,8.721,221467.64,7.642,7.665,7.278,7.371,46841.93,18.791,18.838,17.87,18.533,260589.93,85.24,85.51,82.1,83.43,25151.9296,0.995,0.996,0.958,0.972,52448.09
1797,2024-05-29,0.4577,0.464,0.4506,0.4511,3935639.98,8.721,8.91,8.622,8.638,186070.61,7.371,7.559,7.146,7.179,53450.84,18.533,19.218,18.047,18.459,177063.3,83.43,84.18,82.69,83.62,13484.0504,0.972,0.993,0.944,0.947,44896.36
1798,2024-05-30,0.4511,0.4556,0.4432,0.4464,4419078.44,8.638,8.724,8.399,8.54,88650.27,7.179,7.238,6.925,6.997,70692.5,18.459,19.206,17.79,17.943,164215.84,83.62,85.51,81.95,84.42,17902.0159,0.947,0.978,0.926,0.959,49255.52
1799,2024-05-31,0.4464,0.4558,0.444,0.447,3114852.2,8.54,8.542,8.25,8.298,47819.35,6.997,7.052,6.807,6.983,86487.34,17.943,18.735,17.465,18.414,80243.03,84.42,84.67,82.06,83.21,21851.9479,0.959,0.971,0.934,0.958,48597.31
1800,2024-06-01,0.447,0.4533,0.445,0.4499,742573.59,8.298,8.379,8.258,8.323,33415.06,6.983,7.134,6.959,7.062,67839.93,18.414,18.683,18.27,18.443,17369.68,83.21,83.74,82.94,83.48,7390.8501,0.958,0.96,0.938,0.939,45757.35
1801,2024-06-02,0.4499,0.454,0.4409,0.4464,2790619.36,8.323,8.398,8.171,8.295,32998.24,7.062,7.125,6.918,6.99,35453.9,18.443,18.56,18.075,18.143,24395.37,83.48,83.51,82.2,83.11,12532.4244,0.939,0.95,0.919,0.926,70129.94
1802,2024-06-03,0.4464,0.463,0.4433,0.4574,17121410.24,8.295,8.497,8.241,8.339,29207.26,6.99,7.191,6.935,7.008,46671.49,18.143,18.359,17.54,17.629,352301.06,83.11,84.28,82.66,82.83,54993.7573,0.926,0.949,0.918,0.927,52645.35
