,timestamp,DOT/USDT_open,DOT/USDT_high,DOT/USDT_low,DOT/USDT_close,DOT/USDT_volume,XTZ/USDT_open,XTZ/USDT_high,XTZ/USDT_low,XTZ/USDT_close,XTZ/USDT_volume
561,2022-03-06,17.319,17.58,16.53,16.967,83028.23,3.14465,3.17187,2.96394,2.96777,86039.65
562,2022-03-07,16.967,17.12,16.02,16.42,123649.4,2.96777,3.07422,2.84555,2.92637,118112.76
563,2022-03-08,16.42,17.25,16.321,16.972,104492.39,2.92637,3.04038,2.91309,3.01038,117118.51
564,2022-03-09,16.972,18.08,16.895,17.856,60862.49,3.01038,3.18399,3.01038,3.17563,74937.46
565,2022-03-10,17.856,17.917,16.679,16.95,111035.96,3.17563,3.23012,2.96651,3.05214,128342.39
566,2022-03-11,16.95,18.469,16.706,17.699,171787.26,3.05214,3.10249,2.96249,2.98649,128474.0
567,2022-03-12,17.699,18.722,17.683,18.127,94207.81,2.98649,3.07841,2.98275,3.02443,71762.27
568,2022-03-13,18.127,18.379,17.142,17.228,652907.58,3.02443,3.0813,2.9049,2.90791,169412.7
569,2022-03-14,17.228,17.841,17.018,17.693,354583.42,2.90791,3.0124,2.86286,2.99946,231318.34
570,2022-03-15,17.693,18.049,17.052,17.793,85079.78,2.99946,3.01109,2.88605,2.96841,207071.02
571,2022-03-16,17.793,19.182,17.694,19.056,194489.6,2.96841,3.10252,2.92509,3.10146,506295.39
572,2022-03-17,19.056,19.329,18.638,18.75,63509.01,3.10146,3.1565,3.06386,3.08214,61922.32
573,2022-03-18,18.75,19.193,18.135,18.959,161991.35,3.08214,3.17201,3.01879,3.15344,103594.87
574,2022-03-19,18.959,19.772,18.868,19.391,215304.77,3.15344,3.29701,3.15141,3.257,117893.49
575,2022-03-20,19.391,19.453,18.336,18.647,415248.88,3.257,3.42914,3.20664,3.3339,281950.37
576,2022-03-21,18.647,19.086,18.432,18.765,452097.27,3.3339,3.33599,3.19751,3.24061,127561.28
577,2022-03-22,18.765,20.464,18.662,20.209,436288.25,3.24061,3.38718,3.22518,3.29758,148473.31
578,2022-03-23,20.209,21.113,19.825,20.997,743707.64,3.29758,3.56839,3.29372,3.45365,229148.89
579,2022-03-24,20.997,21.473,20.284,21.252,796038.19,3.45365,3.56494,3.41516,3.53262,149313.37
580,2022-03-25,21.252,21.385,20.202,20.53,610211.96,3.53262,3.58052,3.4358,3.51576,154041.26
581,2022-03-26,20.53,21.038,20.254,20.915,371258.05,3.51576,3.78591,3.47763,3.65655,207767.43
582,2022-03-27,20.915,22.468,20.723,22.449,457949.57,3.65655,3.86598,3.6418,3.85953,154159.98
583,2022-03-28,22.449,23.316,21.809,21.97,719594.8,3.85953,3.98082,3.68649,3.70898,201793.72
584,2022-03-29,21.97,22.939,21.857,22.452,713048.85,3.70898,3.92272,3.70501,3.796,199669.41
585,2022-03-30,22.452,22.998,21.656,22.44,599035.93,3.796,3.88092,3.65562,3.83047,111739.09
586,2022-03-31,22.44,23.052,21.126,21.32,558736.43,3.83047,4.02102,3.66592,3.72028,187286.04
587,2022-04-01,21.32,22.154,20.618,22.045,357508.81,3.72028,3.97352,3.54167,3.90417,96122.24
588,2022-04-02,22.045,23.832,21.957,22.573,549274.37,3.90417,4.12677,3.88767,3.90963,224072.99
589,2022-04-03,22.573,23.595,22.542,23.203,280917.77,3.90963,4.06326,3.88957,4.04378,73214.36
590,2022-04-04,23.203,23.229,21.616,22.881,312140.68,4.04378,4.04378,3.71804,3.89955,80335.43
591,2022-04-05,22.881,23.114,21.7,21.788,227095.07,3.89955,3.92699,3.65778,3.67441,49485.81
592,2022-04-06,21.788,21.791,19.708,19.854,734578.2,3.67441,3.67486,3.23695,3.28937,153659.68
593,2022-04-07,19.854,20.638,19.478,20.395,399771.32,3.28937,3.43103,3.24064,3.38282,123043.07
594,2022-04-08,20.395,20.581,19.151,19.423,277599.4,3.38282,3.42097,3.13361,3.16889,112892.08
595,2022-04-09,19.423,19.827,19.294,19.761,141473.53,3.16889,3.20812,3.07535,3.2071,72009.79
596,2022-04-10,19.761,20.235,19.165,19.219,154095.0,3.2071,3.29818,3.11032,3.12113,57029.94
597,2022-04-11,19.219,19.284,17.002,17.19,582069.76,3.12113,3.14187,2.94617,2.95858,146540.07
598,2022-04-12,17.19,18.025,17.176,17.767,335158.38,2.95858,3.19836,2.94608,3.06394,90128.65
599,2022-04-13,17.767,18.29,17.368,18.186,212894.36,3.06394,3.19593,3.03558,3.17504,37706.93
600,2022-04-14,18.186,18.481,17.464,17.927,174127.38,3.17504,3.27787,3.06858,3.09478,56732.96
601,2022-04-15,17.927,18.422,17.783,18.346,498494.72,3.09478,3.23818,3.09233,3.19445,120636.5
602,2022-04-16,18.346,18.69,18.183,18.6,117433.88,3.19445,3.29095,3.16173,3.28125,45714.96
603,2022-04-17,18.6,18.811,17.663,17.746,851940.31,3.28125,3.29142,3.07879,3.08609,50763.47
604,2022-04-18,17.746,18.345,17.107,18.155,2273282.58,3.08609,3.18461,2.93316,3.1746,108505.52
605,2022-04-19,18.155,18.946,18.035,18.885,727561.87,3.1746,3.2613,3.12937,3.23171,37136.26
606,2022-04-20,18.885,19.529,18.537,19.085,1758121.57,3.23171,3.27006,3.09859,3.14472,98125.49
607,2022-04-21,19.085,19.663,18.043,18.168,1542912.4,3.14472,3.23489,2.97693,3.03192,90493.28
608,2022-04-22,18.168,18.518,18.07,18.273,1441484.92,3.03192,3.156,2.98377,3.08204,85876.3
609,2022-04-23,18.273,19.255,17.989,18.687,1130014.54,3.08204,3.09328,2.99125,3.00348,50578.6
610,2022-04-24,18.687,19.155,18.078,18.151,1143655.61,3.00348,3.04063,2.93226,2.96123,47514.5
611,2022-04-25,18.151,18.242,17.139,18.111,2226491.51,2.96123,2.96627,2.79606,2.95224,122466.96
612,2022-04-26,18.111,18.319,16.418,16.682,2117941.24,2.95224,2.96862,2.74835,2.74835,123106.4
613,2022-04-27,16.682,17.264,16.486,16.945,1911582.6,2.74835,2.85061,2.70677,2.81854,105347.21
614,2022-04-28,16.945,17.39,16.746,16.979,1515369.7,2.81854,2.85501,2.74095,2.80249,69987.33
615,2022-04-29,16.979,17.062,16.001,16.177,1284282.71,2.80249,2.81815,2.64273,2.68726,74775.83
616,2022-04-30,16.177,16.435,14.195,14.502,2262967.41,2.68726,2.74657,2.43356,2.53432,140857.45
617,2022-05-01,14.502,15.525,14.49,15.342,1903453.6,2.53432,2.60315,2.46738,2.57089,112561.5
618,2022-05-02,15.342,15.585,14.566,14.952,2066984.51,2.57089,2.60682,2.39604,2.49683,94616.32
619,2022-05-03,14.952,15.228,14.516,14.711,1205499.99,2.49683,2.5832,2.42446,2.48935,71749.66
620,2022-05-04,14.711,16.338,14.654,16.314,2015377.88,2.48935,2.74176,2.47588,2.70076,93779.39
621,2022-05-05,16.314,16.43,14.07,14.564,4104667.93,2.70076,2.87568,2.41549,2.48964,372116.1
622,2022-05-06,14.564,14.682,13.821,14.31,5285195.92,2.48964,2.52514,2.40367,2.50926,218207.77
623,2022-05-07,14.31,14.376,13.395,13.752,2217363.93,2.50926,2.64316,2.42162,2.51243,321080.14
624,2022-05-08,13.752,13.86,13.023,13.244,3530959.7,2.51243,2.6373,2.51212,2.55738,286123.26
625,2022-05-09,13.244,13.482,10.528,10.619,13305188.82,2.55738,2.66021,2.0054,2.01202,346940.08
626,2022-05-10,10.619,12.423,10.28,11.342,22262869.81,2.01202,2.2905,1.99726,2.11161,813758.41
627,2022-05-11,11.342,11.639,8.045,9.074,21322521.91,2.11161,2.18123,1.70276,1.78559,1237850.25
628,2022-05-12,9.074,9.509,7.323,8.694,23640155.36,1.78559,1.88746,1.46334,1.67673,1201749.94
629,2022-05-13,8.694,11.778,8.553,10.449,13664244.61,1.67673,1.93239,1.65961,1.76777,323567.9
630,2022-05-14,10.449,11.539,9.763,11.287,5667264.89,1.76777,1.86941,1.65495,1.82715,171130.71
631,2022-05-15,11.287,11.872,10.601,11.783,3011572.58,1.82715,1.92339,1.77679,1.91005,177029.85
632,2022-05-16,11.783,11.794,10.369,10.619,3122398.19,1.91005,1.91749,1.72236,1.77351,199281.48
633,2022-05-17,10.619,11.323,10.429,11.03,1845197.8,1.77351,1.87169,1.75235,1.85871,108881.04
634,2022-05-18,11.03,11.18,9.458,9.473,1871246.21,1.85871,1.88871,1.66781,1.67923,240015.81
635,2022-05-19,9.473,10.381,9.228,10.021,2000061.27,1.67923,1.77451,1.61536,1.74665,304284.16
636,2022-05-20,10.021,10.242,9.444,9.667,1667089.64,1.74665,1.80015,1.67589,1.74106,221188.24
637,2022-05-21,9.667,10.084,9.485,9.992,757212.56,1.74106,1.86139,1.69998,1.82092,392036.15
638,2022-05-22,9.992,10.321,9.866,10.167,570645.72,1.82092,2.0106,1.78377,1.97503,243789.58
639,2022-05-23,10.167,10.728,9.808,9.877,978920.06,1.97503,2.063,1.86714,1.87413,261625.4
640,2022-05-24,9.877,10.255,9.571,10.177,1004981.29,1.87413,2.1566,1.85667,2.12156,446755.16
641,2022-05-25,10.177,10.332,9.776,9.86,924560.22,2.12156,2.1451,1.99296,2.13051,246716.7
642,2022-05-26,9.86,9.999,8.84,9.14,1809361.53,2.13051,2.26019,1.818,1.86426,427087.22
643,2022-05-27,9.14,9.981,8.566,9.113,2618903.98,1.86426,1.89583,1.75984,1.8156,343704.05
644,2022-05-28,9.113,9.784,8.957,9.654,1321561.1,1.8156,1.9784,1.8075,1.97052,208947.44
645,2022-05-29,9.654,10.017,9.33,9.988,1402314.83,1.97052,2.0292,1.91703,1.98489,205343.05
646,2022-05-30,9.988,10.771,9.9,10.469,1284159.63,1.98489,2.20258,1.97175,2.13724,180056.99
647,2022-05-31,10.469,10.648,9.97,10.343,1399162.24,2.13724,2.19826,2.02255,2.09103,217954.27
648,2022-06-01,10.343,10.741,9.262,9.459,1721241.53,2.09103,2.12899,1.91494,1.94677,300912.21
649,2022-06-02,9.459,10.042,9.309,9.9,1111047.89,1.94677,2.01311,1.8637,1.98276,350072.05
650,2022-06-03,9.9,9.925,9.21,9.372,1096998.7,1.98276,1.98924,1.87251,1.90457,314401.82
651,2022-06-04,9.372,9.571,9.148,9.442,689355.12,1.90457,1.92483,1.84339,1.9122,241821.95
652,2022-06-05,9.442,9.552,9.259,9.345,580659.16,1.9122,1.99147,1.87064,1.95525,187053.16
653,2022-06-06,9.345,9.929,9.328,9.505,854060.6,1.95525,2.17395,1.94873,2.06185,269913.59
654,2022-06-07,9.505,9.51,8.861,9.225,1171071.84,2.06185,2.20788,1.95161,2.06587,692538.91
655,2022-06-08,9.225,9.395,8.913,9.006,1069141.99,2.06587,2.16047,1.99192,2.09236,548426.1
656,2022-06-09,9.006,9.468,8.914,9.236,873290.75,2.09236,2.26792,2.05608,2.22827,572600.08
657,2022-06-10,9.236,9.361,8.539,8.67,1415369.39,2.22827,2.35415,1.95382,1.96829,698080.14
658,2022-06-11,8.67,8.846,7.915,8.028,1704552.82,1.96829,2.06632,1.78876,1.79662,805459.73
659,2022-06-12,8.028,8.109,7.384,7.397,2543954.82,1.79662,1.85732,1.62681,1.6338,911695.57
660,2022-06-13,7.397,7.477,6.381,7.041,6692579.94,1.6338,1.65182,1.33953,1.39707,1484614.71
661,2022-06-14,7.041,7.55,6.679,7.356,5209540.09,1.39707,1.46855,1.28353,1.44886,1337951.83
662,2022-06-15,7.356,8.796,6.841,8.514,5921237.4,1.44886,1.53449,1.30029,1.53197,1319555.93
663,2022-06-16,8.514,8.542,6.983,7.128,4871495.13,1.53197,1.54958,1.3284,1.35993,891286.49
664,2022-06-17,7.128,7.466,7.046,7.276,4143576.9,1.35993,1.46906,1.34234,1.38921,671869.28
665,2022-06-18,7.276,7.415,6.457,7.046,4873228.48,1.38921,1.41629,1.19548,1.28612,709845.8
666,2022-06-19,7.046,7.646,6.766,7.527,3722532.92,1.28612,1.4135,1.20928,1.39074,674132.0
667,2022-06-20,7.527,8.022,7.179,7.875,3033020.42,1.39074,1.46421,1.3185,1.44378,535895.17
668,2022-06-21,7.875,8.273,7.681,7.763,2244096.98,1.44378,1.52617,1.38921,1.42934,283040.58
669,2022-06-22,7.763,7.817,7.357,7.394,2595473.02,1.42934,1.42934,1.33081,1.34071,214757.45
670,2022-06-23,7.394,7.823,7.378,7.783,1585957.87,1.34071,1.45154,1.33074,1.43856,136548.98
671,2022-06-24,7.783,8.342,7.728,8.175,1981390.9,1.43856,1.57911,1.43697,1.53417,150642.88
672,2022-06-25,8.175,8.366,7.792,8.132,1653499.83,1.53417,1.57862,1.45106,1.54562,151189.0
673,2022-06-26,8.132,8.5,7.812,7.833,1563314.25,1.54562,1.59602,1.43869,1.44374,138734.48
674,2022-06-27,7.833,8.2,7.675,7.727,1381378.79,1.44374,1.64224,1.43762,1.59681,290722.91
675,2022-06-28,7.727,7.998,7.269,7.315,1661718.49,1.59681,1.68228,1.50533,1.51205,251407.05
676,2022-06-29,7.315,7.444,6.955,7.033,2050030.25,1.51205,1.56513,1.45998,1.47771,213188.06
677,2022-06-30,7.033,7.099,6.641,7.069,2015732.58,1.47771,1.48418,1.34651,1.42811,262225.73
678,2022-07-01,7.069,7.262,6.55,6.749,2369095.83,1.42811,1.46912,1.33125,1.37547,232498.66
679,2022-07-02,6.749,6.909,6.623,6.828,1420340.53,1.37547,1.50902,1.35776,1.45378,320708.98
680,2022-07-03,6.828,6.997,6.613,6.857,855177.64,1.45378,1.47285,1.39752,1.44782,198098.94
681,2022-07-04,6.857,7.208,6.667,7.163,1209806.72,1.44782,1.56374,1.43707,1.53573,228614.7
682,2022-07-05,7.163,7.218,6.603,6.847,2322455.65,1.53573,1.55726,1.42988,1.46974,205406.86
683,2022-07-06,6.847,7.011,6.704,6.925,1950529.18,1.46974,1.58416,1.45943,1.54481,232447.76
684,2022-07-07,6.925,7.346,6.883,7.306,740797.45,1.54481,1.59369,1.53573,1.56878,171584.73
685,2022-07-08,7.306,7.452,6.908,7.046,1007236.49,1.56878,1.59987,1.50066,1.52902,132631.7
686,2022-07-09,7.046,7.36,7.034,7.255,772661.27,1.52902,1.65344,1.52696,1.62284,215977.78
687,2022-07-10,7.255,7.263,6.766,6.857,448393.81,1.62284,1.6645,1.53818,1.62583,243338.75
688,2022-07-11,6.857,6.913,6.505,6.522,1099972.17,1.62583,1.70825,1.56336,1.57328,393289.1
689,2022-07-12,6.522,6.635,6.26,6.288,999779.55,1.57328,1.62342,1.42372,1.43409,238502.64
690,2022-07-13,6.288,6.555,6.015,6.461,1392166.22,1.43409,1.52078,1.4,1.52058,291338.85
691,2022-07-14,6.461,6.767,6.285,6.727,922576.42,1.52058,1.58258,1.46137,1.56485,175414.76
692,2022-07-15,6.727,6.989,6.655,6.793,934640.2,1.56485,1.61918,1.54821,1.57251,167154.52
693,2022-07-16,6.793,7.22,6.554,7.192,736526.87,1.57251,1.63328,1.5392,1.60274,134145.46
694,2022-07-17,7.192,7.328,6.873,6.912,718698.08,1.60274,1.64046,1.56521,1.57426,184030.03
695,2022-07-18,6.912,7.724,6.897,7.659,1102303.92,1.57426,1.74744,1.56705,1.73116,186973.65
696,2022-07-19,7.659,8.026,7.486,7.796,1766673.48,1.73116,1.7942,1.65779,1.74419,227472.53
697,2022-07-20,7.796,8.08,7.369,7.464,1361866.43,1.74419,1.77787,1.6024,1.62125,207040.95
698,2022-07-21,7.464,7.594,7.184,7.527,924029.66,1.62125,1.6866,1.56174,1.67284,188570.86
699,2022-07-22,7.527,7.849,7.259,7.291,954816.44,1.67284,1.7413,1.61179,1.63325,313502.51
700,2022-07-23,7.291,7.498,7.078,7.323,868003.06,1.63325,1.68306,1.60176,1.65071,286232.04
701,2022-07-24,7.323,7.581,7.308,7.401,736676.34,1.65071,1.72043,1.64972,1.68298,270033.22
702,2022-07-25,7.401,7.45,6.742,6.748,3177597.22,1.68298,1.68632,1.50676,1.50898,399167.5
703,2022-07-26,6.748,6.792,6.522,6.781,3043062.27,1.50898,1.55627,1.47485,1.55573,584389.95
704,2022-07-27,6.781,7.705,6.652,7.675,1068853.22,1.55573,1.64573,1.52757,1.64318,524732.56
705,2022-07-28,7.675,8.067,7.457,7.856,2050549.25,1.64318,1.74954,1.59925,1.71701,498127.0
706,2022-07-29,7.856,8.43,7.766,8.183,945778.61,1.71701,1.77764,1.66298,1.70792,335202.73
707,2022-07-30,8.183,8.846,8.151,8.198,807673.12,1.70792,1.86156,1.70792,1.81919,450766.76
708,2022-07-31,8.198,9.206,8.077,8.632,780307.69,1.81919,1.8542,1.73269,1.73981,259892.65
709,2022-08-01,8.632,8.997,8.026,8.18,627410.82,1.73981,1.85237,1.72348,1.80949,193408.73
710,2022-08-02,8.18,8.276,7.681,7.924,905621.84,1.80949,1.83231,1.6766,1.71411,332738.54
711,2022-08-03,7.924,8.438,7.681,7.995,480313.78,1.71411,1.78631,1.66615,1.71802,88950.85
712,2022-08-04,7.995,8.278,7.886,8.093,642401.09,1.71802,1.85715,1.71429,1.81449,258879.36
713,2022-08-05,8.093,8.84,8.074,8.811,920997.17,1.81449,1.888,1.80634,1.86322,123945.03
714,2022-08-06,8.811,8.887,8.47,8.51,481578.7,1.86322,1.89998,1.84226,1.87887,92893.56
715,2022-08-07,8.51,8.922,8.348,8.658,496452.43,1.87887,1.93314,1.84014,1.88833,79657.34
716,2022-08-08,8.658,9.392,8.638,9.276,724000.3,1.88833,1.94692,1.86576,1.89359,101898.53
717,2022-08-09,9.276,9.456,8.641,8.892,575229.93,1.89359,1.92189,1.7568,1.80227,99760.79
718,2022-08-10,8.892,9.646,8.544,9.529,818359.97,1.80227,1.87617,1.74475,1.87394,120438.03
719,2022-08-11,9.529,9.648,9.131,9.198,641739.57,1.87394,1.95619,1.87177,1.89931,92276.1
720,2022-08-12,9.198,9.499,9.034,9.478,461764.76,1.89931,1.92417,1.85636,1.92381,89359.88
721,2022-08-13,9.478,9.679,9.25,9.308,339701.21,1.92381,1.94358,1.89,1.91015,75692.08
722,2022-08-14,9.308,9.558,8.837,8.958,436312.55,1.91015,1.95694,1.79738,1.81827,103117.82
723,2022-08-15,8.958,9.375,8.627,8.786,585254.28,1.81827,1.8662,1.77484,1.81885,100211.85
724,2022-08-16,8.786,8.958,8.639,8.837,573319.18,1.81885,1.90823,1.78075,1.88681,123579.79
725,2022-08-17,8.837,9.167,8.301,8.378,599359.06,1.88681,2.03548,1.84665,1.88376,271398.65
726,2022-08-18,8.378,8.593,7.989,8.085,898723.67,1.88376,1.88924,1.77781,1.78814,123709.93
727,2022-08-19,8.085,8.099,7.227,7.304,1442064.75,1.78814,1.78824,1.55105,1.57584,447502.05
728,2022-08-20,7.304,7.519,7.027,7.226,901749.56,1.57584,1.63725,1.52262,1.55977,157215.09
729,2022-08-21,7.226,7.527,7.161,7.433,720458.38,1.55977,1.64745,1.55067,1.63304,182267.15
730,2022-08-22,7.433,7.448,7.0,7.394,1275593.2,1.63304,1.63571,1.51963,1.58793,160343.18
731,2022-08-23,7.394,7.722,7.184,7.635,728295.32,1.58793,1.60634,1.53757,1.59285,176826.75
732,2022-08-24,7.635,7.777,7.413,7.562,681217.68,1.59285,1.64185,1.55526,1.59962,177797.98
733,2022-08-25,7.562,7.762,7.455,7.588,673711.82,1.59962,1.68022,1.59613,1.66833,175796.53
734,2022-08-26,7.588,7.686,6.855,6.922,1604978.77,1.66833,1.67189,1.463,1.48273,350593.94
735,2022-08-27,6.922,7.105,6.802,7.048,1253465.39,1.48273,1.48909,1.43117,1.46222,152495.38
736,2022-08-28,7.048,7.147,6.823,6.865,920126.94,1.46222,1.49283,1.42253,1.42713,138681.71
737,2022-08-29,6.865,7.31,6.795,7.275,1313809.37,1.42713,1.53509,1.41718,1.53015,126986.41
738,2022-08-30,7.275,7.37,6.883,7.005,1316586.39,1.53015,1.55016,1.4498,1.49526,165666.12
739,2022-08-31,7.005,7.285,6.979,7.037,1410360.12,1.49526,1.57936,1.4911,1.51011,203250.72
740,2022-09-01,7.037,7.2,6.865,7.173,1438892.33,1.51011,1.54024,1.47388,1.53996,118463.86
741,2022-09-02,7.173,7.573,7.12,7.297,1230875.45,1.53996,1.56367,1.46703,1.48934,109808.31
742,2022-09-03,7.297,7.318,7.163,7.287,734929.12,1.48934,1.5272,1.46846,1.5222,132238.0
743,2022-09-04,7.287,7.413,7.133,7.375,794317.36,1.5222,1.55733,1.51035,1.5565,74384.98
744,2022-09-05,7.375,7.64,7.263,7.367,1058849.84,1.5565,1.56576,1.50242,1.54539,107444.75
745,2022-09-06,7.367,7.692,6.821,6.877,1939993.29,1.54539,1.59149,1.42542,1.42591,234837.4
746,2022-09-07,6.877,7.298,6.753,7.197,1313218.14,1.42591,1.50323,1.40084,1.4877,153044.18
747,2022-09-08,7.197,7.451,7.033,7.388,1739579.76,1.4877,1.60112,1.47032,1.58609,257959.26
748,2022-09-09,7.388,7.941,7.354,7.758,1731261.38,1.58609,1.66416,1.58383,1.64307,224419.52
749,2022-09-10,7.758,7.88,7.585,7.772,1362034.64,1.64307,1.67911,1.62576,1.66242,205759.62
750,2022-09-11,7.772,7.9,7.537,7.698,1220357.95,1.66242,1.75661,1.64497,1.68327,272732.2
751,2022-09-12,7.698,8.051,7.563,7.665,1742146.51,1.68327,1.72404,1.6141,1.65544,220120.94
752,2022-09-13,7.665,7.954,7.03,7.067,1819106.24,1.65544,1.68817,1.52057,1.52939,382342.38
753,2022-09-14,7.067,7.306,7.012,7.206,1144250.42,1.52939,1.62139,1.51372,1.60452,300359.18
754,2022-09-15,7.206,7.24,6.87,6.933,1474854.79,1.60452,1.61237,1.50749,1.51973,352534.09
755,2022-09-16,6.933,6.976,6.7,6.903,716941.02,1.51973,1.55572,1.49948,1.52023,175681.27
756,2022-09-17,6.903,7.159,6.902,7.055,282863.3,1.52023,1.56624,1.52023,1.55114,62055.66
757,2022-09-18,7.055,7.068,6.312,6.443,665033.77,1.55114,1.57028,1.4258,1.43773,174763.82
758,2022-09-19,6.443,6.558,6.093,6.382,1127712.86,1.43773,1.50651,1.40971,1.48232,222441.42
759,2022-09-20,6.382,6.427,6.173,6.283,660774.52,1.48232,1.52334,1.45384,1.46316,187693.29
760,2022-09-21,6.283,6.581,5.97,6.122,822063.79,1.46316,1.52251,1.38619,1.40782,486538.53
761,2022-09-22,6.122,6.518,6.082,6.447,630791.74,1.40782,1.52487,1.40732,1.50766,222764.37
762,2022-09-23,6.447,6.634,6.189,6.435,1856728.0,1.50766,1.55089,1.42879,1.51573,262769.12
763,2022-09-24,6.435,6.506,6.235,6.275,833135.92,1.51573,1.55561,1.46777,1.47538,168983.42
764,2022-09-25,6.275,6.373,6.095,6.209,803864.94,1.47538,1.50755,1.43885,1.45715,142983.72
765,2022-09-26,6.209,6.581,6.153,6.556,2698597.93,1.45715,1.4773,1.42374,1.47424,190869.56
766,2022-09-27,6.556,6.798,6.244,6.368,1821428.49,1.47424,1.54149,1.42272,1.44186,339643.18
767,2022-09-28,6.368,6.477,6.175,6.388,3942125.47,1.44186,1.45501,1.3896,1.44107,585867.18
768,2022-09-29,6.388,6.488,6.26,6.432,2282234.58,1.44107,1.44846,1.40677,1.43877,278511.56
769,2022-09-30,6.432,6.569,6.213,6.32,2019569.67,1.43877,1.46286,1.40854,1.4227,574339.03
770,2022-10-01,6.32,6.334,6.214,6.269,944656.25,1.4227,1.43468,1.39819,1.40931,260519.79
771,2022-10-02,6.269,6.326,6.126,6.151,1603293.26,1.40931,1.41932,1.36583,1.37587,463142.07
772,2022-10-03,6.151,6.402,6.084,6.373,1735544.77,1.37587,1.45247,1.35751,1.43726,416483.28
773,2022-10-04,6.373,6.532,6.346,6.495,974187.99,1.43726,1.46919,1.42627,1.45717,357774.93
774,2022-10-05,6.495,6.512,6.271,6.435,746843.03,1.45717,1.45945,1.40516,1.43085,266222.08
775,2022-10-06,6.435,6.519,6.316,6.337,732323.0,1.43085,1.45444,1.41683,1.42748,344810.47
776,2022-10-07,6.337,6.395,6.255,6.328,584062.07,1.42748,1.4344,1.39063,1.40924,277728.38
777,2022-10-08,6.328,6.394,6.271,6.309,248848.41,1.40924,1.42615,1.39776,1.40665,188863.45
778,2022-10-09,6.309,6.493,6.285,6.478,386596.76,1.40665,1.42911,1.40279,1.42746,190417.84
779,2022-10-10,6.478,6.539,6.236,6.252,750553.09,1.42746,1.44168,1.36457,1.36958,373581.38
780,2022-10-11,6.252,6.252,6.127,6.18,1047085.12,1.36958,1.36958,1.32881,1.34216,502265.44
781,2022-10-12,6.18,6.243,6.129,6.173,640231.53,1.34216,1.36391,1.33993,1.35181,339091.29
782,2022-10-13,6.173,6.179,5.682,6.109,3575726.16,1.35181,1.4221,1.26209,1.38361,1629918.93
783,2022-10-14,6.109,6.265,6.012,6.043,1055188.32,1.38361,1.43612,1.35459,1.36745,609724.44
784,2022-10-15,6.043,6.1,6.023,6.052,536560.88,1.36745,1.38327,1.34364,1.35518,294423.83
785,2022-10-16,6.052,6.243,6.046,6.185,624986.54,1.35518,1.37152,1.34031,1.35586,330456.37
786,2022-10-17,6.185,6.289,6.125,6.253,686330.71,1.35586,1.39655,1.3434,1.38876,388606.38
787,2022-10-18,6.253,6.296,6.067,6.157,871885.45,1.38876,1.40932,1.35113,1.37474,636930.47
788,2022-10-19,6.157,6.256,6.071,6.102,864288.3,1.37474,1.38235,1.31769,1.32618,645357.43
789,2022-10-20,6.102,6.151,5.824,5.88,1015855.02,1.32618,1.35724,1.30883,1.32122,283307.83
790,2022-10-21,5.88,5.903,5.732,5.84,2021145.37,1.32122,1.35267,1.29387,1.3429,94717.27
791,2022-10-22,5.84,5.87,5.771,5.845,471602.87,1.3429,1.35058,1.32771,1.34006,57890.01
792,2022-10-23,5.845,5.974,5.755,5.961,657176.83,1.34006,1.38165,1.33007,1.37382,40246.7
793,2022-10-24,5.961,5.989,5.808,5.915,872830.37,1.37382,1.40033,1.33765,1.35222,128984.53
794,2022-10-25,5.915,6.62,5.9,6.434,870391.12,1.35222,1.41702,1.34574,1.3868,54527.7
795,2022-10-26,6.434,6.6,6.414,6.465,641887.6,1.3868,1.4577,1.3867,1.43415,63637.53
796,2022-10-27,6.465,6.637,6.281,6.336,1174303.86,1.43415,1.48986,1.40267,1.4118,63758.49
797,2022-10-28,6.336,6.58,6.267,6.516,792705.58,1.4118,1.46241,1.39468,1.44029,63239.54
798,2022-10-29,6.516,6.772,6.493,6.634,615435.71,1.44029,1.48154,1.42671,1.44282,68034.6
799,2022-10-30,6.634,6.74,6.521,6.653,663497.14,1.44282,1.48232,1.39704,1.42245,56915.8
800,2022-10-31,6.653,6.829,6.571,6.627,895880.66,1.42245,1.47354,1.41144,1.4265,68929.28
801,2022-11-01,6.627,6.718,6.453,6.454,739783.97,1.4265,1.43725,1.40189,1.41546,69149.9
802,2022-11-02,6.454,6.529,6.162,6.253,2436663.12,1.41546,1.42629,1.35052,1.38286,83270.03
803,2022-11-03,6.253,6.53,6.232,6.415,790950.2,1.38286,1.42429,1.35683,1.36993,66377.13
804,2022-11-04,6.415,7.1,6.383,7.058,1864426.12,1.36993,1.44728,1.36031,1.44725,108425.34
805,2022-11-05,7.058,7.244,6.943,7.026,1278655.88,1.44725,1.47769,1.41956,1.44615,98283.53
806,2022-11-06,7.026,7.148,6.791,6.812,1273616.74,1.44615,1.45419,1.36695,1.3718,97137.38
807,2022-11-07,6.812,7.418,6.661,7.118,1228633.49,1.3718,1.40033,1.3346,1.36264,63102.61
808,2022-11-08,7.118,7.199,5.854,6.304,10935946.33,1.36264,1.38175,1.0664,1.17133,328266.97
809,2022-11-09,6.304,6.385,5.339,5.413,9951131.96,1.17133,1.18425,0.97853,1.01909,587278.51
810,2022-11-10,5.413,6.176,5.325,5.97,4635015.32,1.01909,1.15724,1.00563,1.14223,240125.45
