,timestamp,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,SOL/USDT_open,SOL/USDT_high,SOL/USDT_low,SOL/USDT_close,SOL/USDT_volume,spread_zscore
1478,2023-01-19,1511.75,1564.49,1509.56,1551.08,60309.43895,20.8209,21.8559,20.4424,21.4172,39614.73,2.1290426747278497
1479,2023-01-20,1551.08,1667.63,1542.89,1658.66,24354.44889,21.4172,25.7952,20.9471,25.5407,50961.71,2.5394892168334184
1480,2023-01-21,1658.66,1678.09,1620.61,1625.83,21162.92598,25.5407,26.5012,24.3137,24.5555,54109.48,2.103452807397238
1481,2023-01-22,1625.83,1663.47,1605.0,1627.41,21021.26347,24.5555,25.4249,23.5454,24.2468,48471.71,1.9972209057470351
1482,2023-01-23,1627.41,1647.67,1586.35,1625.78,24234.59585,24.2468,24.955,23.7624,24.3579,36272.76,1.8310337701831045
1483,2023-01-24,1625.78,1640.91,1537.0,1556.25,51334.63993,24.3579,25.2,22.3137,22.8353,19928.28,1.2644084733730143
1484,2023-01-25,1556.25,1639.84,1518.63,1611.91,81344.83765,22.8353,25.3652,22.2953,24.4846,48861.81,1.5199395462140346
1485,2023-01-26,1611.91,1632.18,1579.2,1601.01,48351.11508,24.4846,25.1882,23.7918,24.3688,20346.57,1.356110902189533
1486,2023-01-27,1601.01,1620.7,1555.37,1597.76,53073.99725,24.3688,24.9484,23.3363,24.3883,23770.55,1.258394415875882
1487,2023-01-28,1597.76,1606.37,1558.29,1572.06,26976.5669,24.3883,25.1663,23.7538,24.0632,10774.52,1.0063831069348643
1488,2023-01-29,1572.06,1659.0,1567.01,1645.11,65008.43393,24.0632,26.7255,23.7956,26.0812,28720.7,1.3901224830722512
1489,2023-01-30,1645.11,1647.6,1535.0,1566.16,48303.20758,26.0812,26.2999,23.1921,23.9164,26404.06,0.8496960168729735
1490,2023-01-31,1566.16,1605.0,1561.71,1586.08,24904.89469,23.9164,24.4516,23.4841,23.9617,19610.79,0.9809250536352799
1491,2023-02-01,1586.08,1647.76,1555.82,1641.49,72493.63936,23.9617,25.1973,22.5085,25.0052,43756.31,1.313581157772141
1492,2023-02-02,1641.49,1713.66,1627.61,1643.94,52999.84915,25.0052,26.1139,24.09,24.271,56424.15,1.3434953080374612
1493,2023-02-03,1643.94,1675.4,1626.76,1663.78,34440.82507,24.271,25.1006,24.0391,24.6821,17727.11,1.4042103935597157
1494,2023-02-04,1663.78,1695.11,1645.73,1666.38,19927.21222,24.6821,24.9124,24.2039,24.3151,16838.14,1.3906115775594377
1495,2023-02-05,1666.38,1672.84,1610.0,1629.11,28652.18265,24.3151,24.469,23.0001,23.4618,24017.71,1.0901043628874607
1496,2023-02-06,1629.11,1658.02,1605.51,1613.79,26349.82514,23.4618,23.7019,22.5173,22.6482,35457.76,0.9907047648629311
1497,2023-02-07,1613.79,1678.0,1613.19,1671.32,47034.5505,22.6482,23.9598,22.5988,23.8255,26452.15,1.3307065542300658
1498,2023-02-08,1671.32,1697.12,1630.86,1651.0,43261.53978,23.8255,24.2,22.806,23.2511,26209.57,1.1520931919686295
1499,2023-02-09,1651.0,1656.01,1524.41,1545.35,86834.31561,23.2511,23.3374,20.0257,20.4673,34928.95,0.4246405836380708
1500,2023-02-10,1545.35,1554.26,1492.63,1513.19,55435.09867,20.4673,21.1673,19.7093,20.1018,23302.67,0.10834496138848573
1501,2023-02-11,1513.19,1542.94,1506.42,1538.5,22254.39821,20.1018,20.9605,20.0997,20.8098,12373.17,0.23880384072521166
1502,2023-02-12,1538.5,1547.71,1494.0,1515.15,44773.79428,20.8098,22.5442,20.6105,21.4923,28590.77,-0.16540081252530026
1503,2023-02-13,1515.15,1525.09,1462.32,1505.24,53601.4207,21.4923,21.5718,19.7692,20.7593,20777.2,-0.2402773096090296
1504,2023-02-14,1505.24,1566.39,1490.0,1555.75,12039.58791,20.7593,22.3473,20.6621,21.8265,33396.48,0.1738716359840896
1505,2023-02-15,1555.75,1680.0,1542.66,1674.97,135853.2163,21.8265,23.9744,21.4471,23.8907,31061.39,1.3999126346391082
1506,2023-02-16,1674.97,1742.0,1633.96,1638.17,215523.37526,23.8907,24.1845,22.1982,22.2416,44941.96,1.1499310471023823
1507,2023-02-17,1638.17,1721.99,1631.39,1693.99,173235.18724,22.2416,23.6874,22.0296,23.1349,36542.92,1.8175276930418007
1508,2023-02-18,1693.99,1712.44,1680.0,1691.63,50592.21166,23.1349,23.9,22.93,23.4411,12713.52,1.735499357859011
1509,2023-02-19,1691.63,1725.44,1666.4,1681.21,108512.90574,23.4411,25.7629,23.2,24.8846,39617.65,1.286433371290998
1510,2023-02-20,1681.21,1719.68,1651.17,1703.27,122707.16949,24.8846,27.0782,24.14,26.2483,46351.99,1.3751916663510984
1511,2023-02-21,1703.27,1716.38,1636.36,1659.42,142965.34043,26.2483,26.5973,24.5533,24.9842,24312.02,0.7662047498927465
1512,2023-02-22,1659.42,1666.0,1596.03,1643.15,160603.85921,24.9842,25.2081,23.2216,24.1632,33315.3,0.5916537554256963
1513,2023-02-23,1643.15,1678.71,1629.0,1650.36,142678.46957,24.1632,24.6665,23.602,23.9078,19438.08,0.7762260477628226
1514,2023-02-24,1650.36,1664.25,1576.0,1607.79,124753.55151,23.9078,24.0969,22.5,23.0892,25461.04,0.00557242625897139
1515,2023-02-25,1607.79,1608.94,1557.85,1594.63,64632.87933,23.0892,23.3184,21.416,22.4023,18550.17,-0.1293027842600903
1516,2023-02-26,1594.63,1650.58,1587.86,1641.78,57617.50141,22.4023,23.502,22.214,23.2557,20618.24,0.6903198767897188
1517,2023-02-27,1641.78,1665.0,1608.52,1633.72,84694.08378,23.25,23.4,22.33,22.66,207650.47,0.6284228969559933
1518,2023-02-28,1633.72,1647.12,1597.0,1604.85,82776.31854,22.66,22.73,21.76,21.89,106338.67,0.12591585594026214
1519,2023-03-01,1604.85,1669.47,1595.1,1665.65,92224.91407,21.89,22.88,21.68,22.53,106428.24,1.3646178955552004
1520,2023-03-02,1665.65,1677.47,1619.3,1647.87,69834.53243,22.53,22.63,21.69,21.99,113101.72,1.0470787524181957
1521,2023-03-03,1647.87,1649.2,1544.67,1568.87,119431.4016,21.99,22.01,20.36,21.41,186879.51,-0.627447437899958
1522,2023-03-04,1568.87,1577.02,1549.44,1566.73,26651.49649,21.41,21.6,20.21,20.94,69707.93,-0.534978693949487
1523,2023-03-05,1566.73,1588.23,1553.51,1564.39,44311.59759,20.94,21.69,20.86,21.01,96007.88,-0.6368397460859806
1524,2023-03-06,1564.39,1583.16,1555.0,1565.84,40095.71836,21.01,21.15,20.49,20.61,30011.58,-0.4905080228736811
1525,2023-03-07,1565.84,1583.0,1536.26,1561.96,62231.46389,20.61,20.95,19.77,20.24,19845.75,-0.48635763388908027
1526,2023-03-08,1561.96,1570.83,1524.02,1532.38,78960.40979,20.24,20.36,18.11,18.42,26976.64,-0.6827851376198787
1527,2023-03-09,1532.38,1546.34,1410.0,1437.48,132982.51971,18.42,18.75,16.82,17.33,43190.71,-2.4456632662239732
1528,2023-03-10,1437.48,1438.04,1370.0,1426.43,181517.37547,17.33,18.27,16.03,18.22,36361.72,-2.5931404683653314
1529,2023-03-11,1426.43,1477.57,1408.87,1472.07,168811.46364,18.22,18.8,16.94,18.05,88534.55,-1.5856924504221728
1530,2023-03-12,1472.07,1592.83,1448.75,1579.27,140263.16655,18.05,20.52,17.77,20.19,50540.26,0.029800170104395816
1531,2023-03-13,1579.27,1693.23,1565.01,1674.3,217145.58704,20.19,21.41,18.91,20.4,113723.79,1.7674125678014234
1532,2023-03-14,1674.3,1777.0,1655.65,1699.82,126386.01326,20.4,22.09,19.79,20.86,82669.19,1.9965192393316877
1533,2023-03-15,1699.82,1716.53,1613.0,1649.71,94738.5871,20.86,21.37,18.72,19.25,35603.14,1.3763473315643138
1534,2023-03-16,1649.71,1690.53,1632.29,1673.72,35312.56017,19.25,19.87,18.89,19.71,23641.54,1.6283008890883566
1535,2023-03-17,1673.72,1799.0,1663.31,1789.42,33976.9447,19.71,21.62,19.45,21.6,57970.91,2.8146859392970054
1536,2023-03-18,1789.42,1839.96,1749.62,1758.6,31199.95547,21.6,22.93,21.08,21.19,63606.71,2.1984869777588134
1537,2023-03-19,1758.6,1840.34,1758.51,1780.4,24343.21321,21.19,22.42,21.19,21.8,37909.66,2.210687547301812
1538,2023-03-20,1780.4,1803.0,1723.7,1732.88,28486.08886,21.8,23.9,21.4,22.06,82638.68,1.456327171481933
1539,2023-03-21,1732.88,1834.64,1718.06,1801.14,28300.73026,22.06,23.32,21.54,22.59,58449.71,2.0792808104637595
1540,2023-03-22,1801.14,1819.4,1710.58,1733.56,60994.52368,22.59,23.06,21.0,21.4,88495.8,1.3416830974993732
1541,2023-03-23,1733.56,1855.0,1729.58,1813.93,37371.35086,21.4,22.7,21.1,22.2,48597.72,2.0411867789435103
1542,2023-03-24,1813.93,1818.95,1726.5,1749.49,377356.74472,22.2,22.25,20.27,20.64,72770.45,1.424817367889405
1543,2023-03-25,1749.49,1762.83,1713.74,1742.29,2620.21792,20.64,20.95,20.13,20.43,16295.58,1.3063615563186848
1544,2023-03-26,1742.29,1800.19,1739.36,1773.88,5942.23612,20.43,21.11,20.33,20.95,7319.6,1.516579945507441
1545,2023-03-27,1773.88,1780.18,1687.23,1714.61,8203.59042,20.95,20.96,19.39,19.9,18172.85,0.934462168079898
1546,2023-03-28,1714.61,1795.52,1702.23,1772.98,4856.43076,19.9,20.82,19.63,20.47,18429.0,1.4442588047066085
1547,2023-03-29,1772.98,1827.13,1772.5,1793.18,4902.86898,20.47,21.54,20.47,21.09,24311.44,1.50765713271235
1548,2023-03-30,1793.18,1829.49,1763.54,1793.61,4643.14201,21.09,21.61,20.18,20.55,18094.79,1.498580613276886
1549,2023-03-31,1793.61,1846.82,1780.0,1821.63,7245.16393,20.55,21.46,20.16,21.16,30917.2,1.61246990656865
1550,2023-04-01,1821.63,1842.69,1807.95,1820.78,33598.62654,21.16,21.3,20.8,21.08,12804.92,1.5204020433496586
1551,2023-04-02,1820.78,1824.86,1773.76,1795.46,70369.14237,21.08,21.29,20.25,20.53,26873.96,1.2651638338124824
1552,2023-04-03,1795.46,1839.77,1763.58,1810.3,9842.78835,20.53,20.95,20.0,20.45,34044.21,1.3414024321921363
1553,2023-04-04,1810.3,1891.31,1802.1,1870.51,48676.4268,20.45,21.23,20.31,20.92,15221.96,1.7355949039025287
1554,2023-04-05,1870.51,1942.37,1864.63,1908.64,85884.31957,20.92,21.3,20.61,20.97,14853.55,1.926026293136323
1555,2023-04-06,1908.64,1909.82,1853.98,1872.44,79833.50164,20.97,20.97,20.45,20.61,12101.37,1.5481608460795797
1556,2023-04-07,1872.44,1882.56,1842.0,1863.77,69613.88068,20.61,20.76,20.24,20.47,21998.41,1.404296493201195
1557,2023-04-08,1863.77,1879.5,1847.18,1848.83,64499.40737,20.47,20.72,19.88,20.03,36416.71,1.2527905376817108
1558,2023-04-09,1848.83,1873.2,1825.0,1858.89,82050.3097,20.03,20.43,19.88,20.28,33503.14,1.244808433405169
1559,2023-04-10,1858.89,1918.0,1846.64,1910.26,108772.74255,20.28,20.94,20.09,20.9,28084.76,1.5143411968841856
1560,2023-04-11,1910.26,1936.21,1882.08,1889.88,122784.24381,20.9,23.66,20.81,22.99,102695.16,1.09375261992853
1561,2023-04-12,1889.88,1932.67,1853.81,1917.45,101082.43855,22.99,24.45,22.31,23.8,127709.83,1.1795191236482165
1562,2023-04-13,1917.45,2022.44,1899.57,2011.95,85527.40152,23.8,25.23,23.63,24.42,65554.32,1.7675497478494218
1563,2023-04-14,2011.95,2128.47,2009.18,2099.88,74148.2762,24.42,25.48,23.76,24.73,74338.94,2.2391997829511374
1564,2023-04-15,2099.88,2111.48,2071.41,2090.63,73810.61832,24.73,24.77,23.82,24.04,17067.02,2.0717650935685117
1565,2023-04-16,2090.63,2141.33,2073.08,2118.98,66418.83362,24.04,25.46,23.81,25.35,22410.54,2.019312782040329
1566,2023-04-17,2118.98,2120.43,2056.77,2074.16,81991.76036,25.35,25.95,24.31,24.57,30156.04,1.6744527674557739
1567,2023-04-18,2074.16,2123.37,2053.45,2103.51,93015.88087,24.57,25.43,24.01,24.81,30742.97,1.8064660991971229
1568,2023-04-19,2103.51,2104.59,1923.45,1934.0,109709.30154,24.81,24.96,21.79,22.68,65449.93,0.7327258323721313
1569,2023-04-20,1934.0,1982.0,1915.99,1942.73,124488.54859,22.68,23.1,21.59,22.2,77577.25,0.8281139359587952
1570,2023-04-21,1942.73,1956.11,1825.94,1848.77,98497.91922,22.2,22.4,21.01,21.26,45869.42,0.06114174940023184
1571,2023-04-22,1848.77,1887.3,1843.15,1873.92,87730.77788,21.26,21.98,21.09,21.8,37698.91,0.19688383766699583
1572,2023-04-23,1873.92,1882.01,1836.56,1862.01,99179.83939,21.8,22.21,20.96,21.48,49888.78,0.08561186380824842
1573,2023-04-24,1862.01,1888.4,1807.0,1841.83,90965.80014,21.48,22.01,21.02,21.38,37589.28,-0.1441754075637154
1574,2023-04-25,1841.83,1877.64,1802.04,1866.1,84729.93304,21.38,21.94,20.74,21.92,59611.84,-0.006142595244137334
1575,2023-04-26,1866.1,1964.33,1787.33,1866.0,90364.76708,21.92,22.96,20.39,21.27,88094.39,0.05239281945021272
1576,2023-04-27,1866.0,1940.0,1861.19,1908.7,106307.72196,21.27,22.48,21.18,22.33,43764.96,0.3386211554951149
1577,2023-04-28,1908.7,1923.87,1874.41,1890.94,101371.16227,22.33,23.45,22.2,23.35,41126.49,-0.0040570296871380645
1578,2023-04-29,1890.94,1916.05,1884.7,1907.8,94841.89488,23.35,23.85,22.93,23.18,30943.34,0.16118110660895751
1579,2023-04-30,1907.8,1939.0,1866.46,1868.71,109558.5213,23.18,23.97,22.72,22.72,38500.84,-0.23527064144402507
1580,2023-05-01,1868.71,1886.39,1806.93,1830.72,128264.89657,22.72,22.87,21.56,21.98,47808.14,-0.6082025239627079
1581,2023-05-02,1830.72,1880.45,1823.02,1870.08,129065.47608,21.98,22.37,21.76,22.25,53166.92,-0.20597715086033103
1582,2023-05-03,1870.08,1916.01,1843.11,1905.12,109057.66549,22.25,22.28,21.24,22.2,73773.06,0.17579703547923872
1583,2023-05-04,1905.12,1918.26,1867.0,1877.08,122373.36525,22.2,22.48,21.62,21.72,47327.59,-0.13324662816482244
1584,2023-05-05,1877.08,1998.36,1875.65,1993.31,55897.76712,21.72,23.05,21.62,22.82,62679.54,1.0940106122194053
1585,2023-05-06,1993.31,2018.17,1861.44,1896.33,57032.13056,22.82,23.23,21.57,21.91,47282.12,-0.034451039895400964
1586,2023-05-07,1896.33,1933.33,1868.69,1870.43,49884.22783,21.91,22.75,21.67,21.67,67074.61,-0.37538449131114066
1587,2023-05-08,1870.43,1883.75,1811.0,1847.52,66389.72032,21.67,21.79,20.02,20.62,59353.71,-0.5484070183976066
1588,2023-05-09,1847.52,1861.06,1831.08,1846.53,46124.49849,20.62,20.96,20.41,20.66,26752.04,-0.5966302703709128
1589,2023-05-10,1846.53,1887.41,1792.3,1840.84,56363.83667,20.66,21.27,19.8,20.92,48108.71,-0.7324325717929294
1590,2023-05-11,1840.84,1842.01,1773.29,1794.3,66840.50446,20.92,20.92,19.73,20.21,26672.38,-1.2573622976759689
1591,2023-05-12,1794.3,1816.43,1740.01,1807.29,72212.72755,20.21,20.92,19.83,20.91,48327.48,-1.1976237863795924
1592,2023-05-13,1807.29,1816.34,1786.15,1795.12,40421.20637,20.91,21.25,20.79,20.83,22040.77,-1.3372997378419802
1593,2023-05-14,1795.12,1823.73,1790.0,1799.32,51158.29781,20.83,21.23,20.64,20.95,19465.9,-1.2485703275829514
1594,2023-05-15,1799.32,1846.69,1785.22,1816.2,69074.53888,20.95,21.5,20.61,21.0,32664.29,-0.981903189735286
1595,2023-05-16,1816.2,1832.35,1796.25,1824.2,69165.81907,21.0,21.13,20.45,20.67,33496.2,-0.7979121046919184
1596,2023-05-17,1824.2,1837.0,1784.68,1822.12,80743.21702,20.67,21.23,20.45,21.06,28432.83,-0.8633738638923539
1597,2023-05-18,1822.12,1831.9,1771.81,1800.51,54894.82806,21.06,21.08,20.11,20.34,23411.38,-1.008170424525857
1598,2023-05-19,1800.51,1829.52,1796.95,1812.31,61171.05692,20.34,20.58,20.25,20.35,22834.81,-0.8320608747161488
1599,2023-05-20,1812.31,1828.6,1807.06,1819.42,32297.40352,20.35,20.36,20.11,20.28,19259.05,-0.698158639937494
1600,2023-05-21,1819.42,1828.96,1798.0,1804.9,22440.61159,20.28,20.37,19.36,19.6,32077.21,-0.7621990326714732
1601,2023-05-22,1804.9,1828.13,1791.0,1817.27,28114.93771,19.6,20.0,19.3,19.53,20115.82,-0.57385502952992
1602,2023-05-23,1817.27,1872.0,1815.24,1854.05,33957.1291,19.53,20.17,19.42,20.04,40243.84,-0.148410641142018
1603,2023-05-24,1854.05,1854.09,1778.0,1799.89,36341.09841,20.04,20.06,18.69,19.22,33549.61,-0.7002996258790537
1604,2023-05-25,1799.89,1818.01,1762.0,1805.6,34240.06983,19.22,19.54,18.8,19.26,16836.05,-0.5990173154240916
1605,2023-05-26,1805.6,1837.86,1797.09,1827.79,26393.65068,19.26,19.55,19.11,19.35,16250.55,-0.21997427109076803
1606,2023-05-27,1827.79,1836.11,1813.42,1829.89,16975.13989,19.35,20.5,19.33,20.42,24060.3,-0.3685413565887555
1607,2023-05-28,1829.89,1917.82,1823.61,1908.65,32727.92719,20.42,21.16,20.31,20.78,43941.1,1.6069340097580236
1608,2023-05-29,1908.65,1926.95,1874.37,1892.6,33668.10363,20.78,20.98,20.27,20.58,27794.95,1.27376118611835
1609,2023-05-30,1892.6,1916.74,1881.56,1900.58,29546.32956,20.58,21.39,20.47,21.22,58797.19,1.3562905833441974
1610,2023-05-31,1900.58,1907.14,1848.35,1873.63,25767.44865,21.22,21.33,20.39,20.82,42310.73,0.7033430517601079
1611,2023-06-01,1873.63,1888.59,1841.82,1861.79,26904.47739,20.82,20.98,20.42,20.5,33188.38,0.4745788078505862
1612,2023-06-02,1861.79,1910.0,1847.83,1906.69,30170.70746,20.5,21.36,20.35,21.24,31771.69,1.4159105633180045
1613,2023-06-03,1906.69,1907.92,1881.45,1892.06,15983.56826,21.24,21.34,20.96,21.18,21724.08,0.9894286022896235
1614,2023-06-04,1892.06,1913.87,1884.23,1890.0,17506.10717,21.18,22.29,21.03,21.8,41007.38,0.7143429815244895
1615,2023-06-05,1890.0,1890.62,1777.0,1810.49,36570.54389,21.8,22.05,19.34,20.06,78175.59,-0.8309316787177251
1616,2023-06-06,1810.49,1898.0,1797.56,1884.65,34698.81133,20.06,20.69,19.23,20.38,60721.46,1.0408054205241197
1617,2023-06-07,1884.65,1897.54,1821.66,1832.12,28461.24431,20.38,20.52,18.52,18.64,53404.48,0.19270537086899925
1618,2023-06-08,1832.12,1860.9,1828.32,1845.65,20870.2454,18.64,19.1,18.25,18.88,30996.35,0.48720303341284693
1619,2023-06-09,1845.65,1855.0,1827.01,1840.37,21363.13356,18.88,19.34,17.12,17.4,62173.85,0.7841723072339853
1620,2023-06-10,1840.37,1844.98,1716.0,1751.52,45823.74364,17.4,17.4,12.98,15.62,141576.84,-1.009463464123303
1621,2023-06-11,1751.52,1778.04,1739.47,1752.77,25493.39656,15.62,16.14,15.13,15.55,26318.86,-0.9189392805500942
1622,2023-06-12,1752.77,1759.02,1720.48,1742.57,33440.75933,15.55,15.69,14.74,15.19,29827.57,-1.0220723028371652
1623,2023-06-13,1742.57,1766.0,1725.0,1740.1,22084.85622,15.19,15.94,14.77,15.03,41295.87,-0.9893817299990226
1624,2023-06-14,1740.1,1750.03,1630.81,1650.94,18876.38098,15.03,15.36,14.07,14.5,31673.5,-3.028877428278162
1625,2023-06-15,1650.94,1680.03,1627.0,1666.96,38736.95515,14.5,15.06,14.19,14.79,41255.02,-2.4317771827518673
1626,2023-06-16,1666.96,1729.49,1650.67,1717.91,29804.36703,14.79,15.46,14.4,15.31,37290.41,-1.259616962722062
1627,2023-06-17,1717.91,1769.42,1714.26,1727.75,18511.62727,15.31,16.12,15.17,15.65,22784.42,-1.067211015901435
1628,2023-06-18,1727.75,1747.63,1712.5,1720.96,15433.87184,15.65,15.83,15.3,15.45,15387.67,-1.1177772886041237
1629,2023-06-19,1720.96,1751.03,1700.0,1737.1,20730.86282,15.45,16.13,15.39,16.11,17292.67,-0.8850662135399237
1630,2023-06-20,1737.1,1796.0,1715.0,1792.0,30597.97666,16.11,16.68,15.75,16.64,32427.97,0.2257363992167004
1631,2023-06-21,1792.0,1900.65,1787.38,1889.1,46122.67175,16.64,17.4,16.56,17.24,36418.12,2.13106959706573
1632,2023-06-22,1889.1,1932.78,1866.52,1872.01,39042.78146,17.24,17.73,16.59,16.61,61505.03,1.7871023096705518
1633,2023-06-23,1872.01,1935.86,1862.1,1892.63,34401.47218,16.61,17.52,16.17,17.13,43422.09,1.9386663786218634
1634,2023-06-24,1892.63,1905.88,1865.0,1874.95,24602.09814,17.13,17.53,16.39,16.65,35760.59,1.5879198284809246
1635,2023-06-25,1874.95,1929.8,1868.84,1898.79,34229.43396,16.65,17.37,16.57,16.97,45025.95,1.8426751580915206
1636,2023-06-26,1898.79,1909.0,1837.57,1858.97,53592.37164,16.97,17.12,15.94,16.27,66360.72,1.1815104350760872
1637,2023-06-27,1858.97,1912.52,1855.2,1889.58,50238.82201,16.27,16.92,16.14,16.63,58469.39,1.5726532277046696
1638,2023-06-28,1889.58,1890.19,1817.0,1828.02,46838.83387,16.63,16.64,15.67,15.97,43622.77,0.5618236037853029
1639,2023-06-29,1828.02,1878.86,1827.84,1852.0,32773.37539,15.97,18.25,15.89,17.98,66536.07,0.5387131836728402
1640,2023-06-30,1852.0,1948.0,1825.48,1933.8,59864.01797,17.98,20.01,17.05,18.85,144823.97,1.721279995270964
1641,2023-07-01,1933.8,1944.21,1909.45,1924.5,35088.37175,18.85,18.98,17.92,18.69,31008.58,1.4973187568034674
1642,2023-07-02,1924.5,1959.2,1886.57,1937.48,34018.59018,18.69,19.73,18.55,19.45,59133.97,1.4824238481218381
1643,2023-07-03,1937.48,1976.0,1933.76,1955.55,49112.39924,19.45,19.63,18.89,19.27,53252.07,1.6994823300629112
1644,2023-07-04,1955.55,1966.67,1931.57,1936.19,36414.66366,19.27,19.94,19.07,19.14,30587.98,1.335411485951881
1645,2023-07-05,1936.19,1942.39,1895.5,1910.35,41595.95837,19.14,19.4,18.4,19.0,58678.7,0.9094479486749234
1646,2023-07-06,1910.35,1957.88,1846.33,1846.51,53027.18521,19.0,20.95,18.84,19.67,102006.49,-0.2301490225022683
1647,2023-07-07,1846.51,1878.0,1826.91,1870.91,35294.49395,19.67,21.82,19.27,21.5,154604.87,-0.168555175323116
1648,2023-07-08,1870.91,1873.33,1842.82,1865.25,25112.09128,21.5,22.47,21.33,21.82,120456.96,-0.3016886552335188
1649,2023-07-09,1865.25,1878.96,1856.35,1862.81,27094.57212,21.82,22.35,21.0,21.33,43368.91,-0.23334424351942554
1650,2023-07-10,1862.81,1905.0,1846.72,1880.41,40454.03869,21.33,21.8,20.5,21.29,61155.79,0.053100784103952116
1651,2023-07-11,1880.41,1891.0,1862.5,1878.31,33227.40921,21.29,22.35,21.21,22.07,68692.98,-0.12572176693073753
1652,2023-07-12,1878.31,1901.92,1864.5,1871.81,40664.89734,22.07,22.72,21.75,21.96,67108.02,-0.19155042016389526
1653,2023-07-13,1871.81,2012.27,1863.17,2004.5,46221.23603,21.96,26.8,21.44,26.01,154250.68,1.1190199033195276
1654,2023-07-14,2004.5,2028.99,1898.9,1937.82,56944.91612,26.01,32.01,25.27,26.67,180465.12,-0.04403608059432319
1655,2023-07-15,1937.82,1946.36,1926.34,1931.42,27350.47966,26.67,29.09,26.56,27.46,101027.16,-0.30599801271253135
1656,2023-07-16,1931.42,1943.55,1915.0,1922.12,25835.07138,27.46,28.61,26.47,27.4,80187.86,-0.42312084198814454
1657,2023-07-17,1922.12,1936.19,1873.56,1911.21,45356.5283,27.4,28.48,25.61,26.79,139293.89,-0.47361125712811086
1658,2023-07-18,1911.21,1917.19,1876.8,1897.22,40923.08664,26.79,27.1,24.77,25.56,78709.81,-0.4531251873733548
1659,2023-07-19,1897.22,1921.48,1882.17,1888.64,40432.17788,25.56,26.98,25.36,26.32,91059.16,-0.7018461188510197
1660,2023-07-20,1888.64,1929.05,1878.11,1891.59,46860.8998,26.32,27.35,25.08,25.37,88103.99,-0.4939189303450782
1661,2023-07-21,1891.59,1905.6,1884.64,1891.73,33691.2519,25.37,25.99,25.1,25.5,41474.2,-0.5273696578985411
1662,2023-07-22,1891.73,1897.34,1852.27,1866.52,19609.70144,25.5,25.96,24.04,24.52,70396.48,-0.751642424389368
1663,2023-07-23,1866.52,1905.0,1858.4,1888.74,26057.72458,24.52,25.25,24.2,24.77,54795.23,-0.4638323088562922
1664,2023-07-24,1888.74,1890.86,1834.46,1850.0,39554.46865,24.77,24.83,22.9,23.36,41250.52,-0.9138450250612989
1665,2023-07-25,1850.0,1868.42,1845.45,1857.66,32669.27774,23.36,23.59,22.76,23.27,33627.07,-0.8581557465940575
1666,2023-07-26,1857.66,1887.66,1848.55,1872.0,40351.53434,23.27,25.65,23.18,25.18,97634.77,-1.0511358446545118
1667,2023-07-27,1872.0,1886.1,1854.88,1861.29,32074.55816,25.18,25.64,24.68,25.1,106952.33,-1.2637586278822193
1668,2023-07-28,1861.29,1883.0,1856.52,1874.2,28047.20003,25.1,25.52,24.55,24.82,105035.16,-1.0043194994627447
1669,2023-07-29,1874.2,1886.29,1869.7,1880.45,15201.27032,24.82,25.38,24.76,25.15,35196.64,-1.000813628521995
1670,2023-07-30,1880.45,1885.31,1849.37,1861.78,25109.3515,25.15,25.21,23.49,24.25,56594.99,-1.1409636867156328
1671,2023-07-31,1861.78,1877.18,1851.04,1856.13,26378.11496,24.25,24.79,23.55,23.72,55642.32,-1.0736022390543178
1672,2023-08-01,1856.13,1875.6,1814.17,1873.48,45269.40717,23.72,24.06,22.85,24.06,59420.66,-0.7679522510522773
1673,2023-08-02,1873.48,1879.33,1821.25,1839.97,38988.77174,24.06,24.26,22.84,23.14,41684.3,-1.1612348093163734
1674,2023-08-03,1839.97,1859.08,1826.02,1835.82,31815.96561,23.14,23.38,22.46,22.64,42085.99,-1.0711626604546793
1675,2023-08-04,1835.82,1850.95,1815.99,1830.24,33129.9313,22.64,23.55,22.49,22.81,69829.07,-1.1697455639708705
1676,2023-08-05,1830.24,1838.99,1827.5,1836.48,20343.35327,22.81,22.94,22.3,22.65,65220.43,-0.9558757065947242
1677,2023-08-06,1836.48,1838.58,1825.87,1830.29,19073.23563,22.65,23.46,22.58,23.21,33683.47,-1.163659327753849
1678,2023-08-07,1830.29,1846.99,1802.52,1829.1,35377.13659,23.21,23.61,22.34,23.12,78386.55,-1.1094424608931508
1679,2023-08-08,1829.1,1876.3,1826.33,1856.31,36397.42839,23.12,24.8,23.03,24.22,98046.35,-0.7822382372676869
1680,2023-08-09,1856.31,1871.54,1846.53,1855.36,35245.72358,24.22,24.98,24.13,24.39,46512.62,-0.8098394105773628
1681,2023-08-10,1855.36,1865.9,1846.0,1852.47,23510.13927,24.39,24.88,24.13,24.61,38217.23,-0.8959038837935087
1682,2023-08-11,1852.47,1857.26,1838.82,1848.84,20730.72514,24.61,24.91,24.36,24.63,22965.09,-0.9623401314629776
1683,2023-08-12,1848.84,1853.74,1846.08,1849.94,12713.31894,24.63,25.23,24.4,24.91,30771.32,-1.0428244928534305
1684,2023-08-13,1849.94,1861.99,1834.56,1840.73,16244.7154,24.91,24.95,24.21,24.22,29246.22,-1.111074195175943
