,timestamp,ADA/USDT_open,ADA/USDT_high,ADA/USDT_low,ADA/USDT_close,ADA/USDT_volume,AVAX/USDT_open,AVAX/USDT_high,AVAX/USDT_low,AVAX/USDT_close,AVAX/USDT_volume,BCH/USDT_open,BCH/USDT_high,BCH/USDT_low,BCH/USDT_close,BCH/USDT_volume,BNB/USDT_open,BNB/USDT_high,BNB/USDT_low,BNB/USDT_close,BNB/USDT_volume,BONK/USDT_open,BONK/USDT_high,BONK/USDT_low,BONK/USDT_close,BONK/USDT_volume,BTC/USDT_open,BTC/USDT_high,BTC/USDT_low,BTC/USDT_close,BTC/USDT_volume,CRV/USDT_open,CRV/USDT_high,CRV/USDT_low,CRV/USDT_close,CRV/USDT_volume,DOGE/USDT_open,DOGE/USDT_high,DOGE/USDT_low,DOGE/USDT_close,DOGE/USDT_volume,ENA/USDT_open,ENA/USDT_high,ENA/USDT_low,ENA/USDT_close,ENA/USDT_volume,ERA/USDT_open,ERA/USDT_high,ERA/USDT_low,ERA/USDT_close,ERA/USDT_volume,ES/USDT_open,ES/USDT_high,ES/USDT_low,ES/USDT_close,ES/USDT_volume,ETH/USDT_open,ETH/USDT_high,ETH/USDT_low,ETH/USDT_close,ETH/USDT_volume,FDUSD/USDT_open,FDUSD/USDT_high,FDUSD/USDT_low,FDUSD/USDT_close,FDUSD/USDT_volume,HBAR/USDT_open,HBAR/USDT_high,HBAR/USDT_low,HBAR/USDT_close,HBAR/USDT_volume,HYPER/USDT_open,HYPER/USDT_high,HYPER/USDT_low,HYPER/USDT_close,HYPER/USDT_volume,KERNEL/USDT_open,KERNEL/USDT_high,KERNEL/USDT_low,KERNEL/USDT_close,KERNEL/USDT_volume,LINK/USDT_open,LINK/USDT_high,LINK/USDT_low,LINK/USDT_close,LINK/USDT_volume,LTC/USDT_open,LTC/USDT_high,LTC/USDT_low,LTC/USDT_close,LTC/USDT_volume,MNT/USDT_open,MNT/USDT_high,MNT/USDT_low,MNT/USDT_close,MNT/USDT_volume,PENGU/USDT_open,PENGU/USDT_high,PENGU/USDT_low,PENGU/USDT_close,PENGU/USDT_volume,PEPE/USDT_open,PEPE/USDT_high,PEPE/USDT_low,PEPE/USDT_close,PEPE/USDT_volume,PUMP/USDT_open,PUMP/USDT_high,PUMP/USDT_low,PUMP/USDT_close,PUMP/USDT_volume,SOL/USDT_open,SOL/USDT_high,SOL/USDT_low,SOL/USDT_close,SOL/USDT_volume,SPK/USDT_open,SPK/USDT_high,SPK/USDT_low,SPK/USDT_close,SPK/USDT_volume,SUI/USDT_open,SUI/USDT_high,SUI/USDT_low,SUI/USDT_close,SUI/USDT_volume,TRX/USDT_open,TRX/USDT_high,TRX/USDT_low,TRX/USDT_close,TRX/USDT_volume,USD1/USDT_open,USD1/USDT_high,USD1/USDT_low,USD1/USDT_close,USD1/USDT_volume,USDC/USDT_open,USDC/USDT_high,USDC/USDT_low,USDC/USDT_close,USDC/USDT_volume,WIF/USDT_open,WIF/USDT_high,WIF/USDT_low,WIF/USDT_close,WIF/USDT_volume,XRP/USDT_open,XRP/USDT_high,XRP/USDT_low,XRP/USDT_close,XRP/USDT_volume
390,2025-04-08,0.5863,0.6199,0.5527,0.5582,80709991.89,16.68,17.73,15.93,16.15,1199147.24,275.5,284.9,266.8,269.3,14621.40823,554.51,565.69,547.64,553.71,20141.5698,1.017e-05,1.051e-05,9.47e-06,9.53e-06,260342825399.0,79163.23,80866.0,76239.89,76322.41,3858.16665004,0.4594,0.4886,0.4452,0.4537,9148460.767,0.14955,0.15705,0.14111,0.14223,499196478.63,0.2923,0.3083,0.2731,0.2754,43326748.68,,,,,,,,,,,1553.04,1618.53,1444.04,1473.41,184106.51548,0.9974,0.9988,0.9971,0.9982,36322.83,0.15249,0.167,0.14544,0.14608,293632054.57,,,,,,,,,,,11.45,11.89,10.78,10.92,1713513.28,70.99,73.52,68.23,69.15,264544.1963,0.6939,0.707,0.6664,0.6738,195246241.98,0.004175,0.004323,0.003836,0.003863,325240385.13,6.46e-06,6.64e-06,5.93e-06,6.04e-06,8309532385015.0,,,,,,106.98,112.57,102.99,105.41,979337.97,,,,,,2.0193,2.1032,1.9238,1.9305,27792338.29,0.2287,0.2367,0.2286,0.2306,194951700.8,,,,,,1.0004,1.0012,1.0002,1.0008,35167511.47,0.342,0.358,0.316,0.318,62164022.92,1.8994,1.9765,1.7768,1.7963,62557528.09
391,2025-04-09,0.5582,0.6463,0.5365,0.6314,115939807.23,16.15,18.91,15.58,18.44,2104492.82,269.3,311.6,259.0,301.2,27343.54049,553.71,585.9,534.41,582.41,33489.8247,9.53e-06,1.131e-05,9.15e-06,1.11e-05,490698440488.0,76322.41,83587.99,74620.01,82615.21,6643.05302122,0.4537,0.5383,0.4345,0.5219,13855223.675,0.14223,0.16427,0.1365,0.1603,830748521.19,0.2754,0.3259,0.2627,0.3165,83681210.44,,,,,,,,,,,1473.41,1688.52,1385.5,1669.52,295438.91377,0.9982,1.0,0.9981,0.999,31691470.8,0.14608,0.17718,0.14234,0.16874,418316788.44,,,,,,,,,,,10.92,12.83,10.44,12.65,3375330.24,69.15,78.5,66.51,76.03,390382.8264,0.6738,0.7145,0.6487,0.7138,263518864.56,0.003863,0.004517,0.003706,0.004416,570420076.14,6.04e-06,7.14e-06,5.78e-06,6.98e-06,14781432640288.0,,,,,,105.41,120.77,101.26,119.05,1326993.57,,,,,,1.9305,2.2863,1.8626,2.2215,49832021.52,0.2306,0.2391,0.2264,0.2384,250507384.55,,,,,,1.0008,1.0009,1.0001,1.0003,53259579.39,0.318,0.379,0.304,0.372,90466133.49,1.7963,2.1,1.7213,2.0531,92021597.43
392,2025-04-10,0.6314,0.6337,0.5858,0.6093,57884206.29,18.44,18.46,17.54,18.31,943193.65,301.2,304.0,282.4,289.7,13198.81115,582.41,583.31,566.24,578.03,18422.5987,1.11e-05,1.111e-05,1.031e-05,1.062e-05,247459091553.0,82615.21,82745.17,78464.35,79607.3,3689.83174134,0.5219,0.5644,0.4964,0.5596,14082598.326,0.1603,0.16046,0.14883,0.15359,448712485.36,0.3165,0.3188,0.2933,0.3025,62067856.06,,,,,,,,,,,1669.52,1669.78,1473.0,1522.34,112517.45762,0.999,1.0005,0.9985,0.9994,51723933.71,0.16874,0.17869,0.16353,0.16788,208486673.54,,,,,,,,,,,12.65,12.67,11.67,12.08,1628519.34,76.03,76.12,71.09,73.82,217638.6336,0.7138,0.7142,0.6737,0.6813,210894183.74,0.004416,0.004515,0.00409,0.004236,474755939.62,6.98e-06,7e-06,6.48e-06,6.7e-06,6887487906369.0,,,,,,119.05,119.29,108.28,112.8,929037.03,,,,,,2.2215,2.2305,2.0515,2.1127,29433436.35,0.2384,0.2438,0.2346,0.2363,230519792.0,,,,,,1.0003,1.0008,1.0002,1.0007,38397185.44,0.372,0.376,0.352,0.366,56121285.21,2.0531,2.057,1.9222,1.9657,47252621.15
393,2025-04-11,0.6093,0.645,0.6058,0.624,52216925.3,18.31,19.58,18.31,19.12,1079711.23,289.7,316.1,289.4,312.8,23475.8016,578.03,590.35,575.71,585.99,10267.2129,1.062e-05,1.319e-05,1.056e-05,1.252e-05,569451507220.0,79607.3,84300.0,78969.58,83423.83,3714.2187406,0.5596,0.6339,0.555,0.6072,19132992.945,0.15359,0.16246,0.15327,0.16003,277512998.9,0.3025,0.3242,0.2984,0.3156,43228976.84,,,,,,,,,,,1522.34,1590.47,1505.0,1566.86,71296.28929,0.9994,1.0008,0.9991,0.9993,39854146.07,0.16788,0.17667,0.16478,0.16741,239735341.65,,,,,,,,,,,12.08,12.91,12.02,12.65,1294964.12,73.82,77.55,73.73,76.18,170156.1723,0.6813,0.72,0.6753,0.7009,206866013.52,0.004236,0.005266,0.004183,0.004764,1766827745.29,6.7e-06,7.05e-06,6.64e-06,6.93e-06,6369844969426.0,,,,,,112.8,122.65,112.18,121.41,693787.7,,,,,,2.1127,2.2499,2.097,2.1882,27999293.74,0.2363,0.2438,0.2345,0.2429,144181490.36,,,,,,1.0007,1.0008,1.0003,1.0004,54940021.83,0.366,0.411,0.364,0.396,61710984.92,1.9657,2.0653,1.948,2.0217,33939389.31
394,2025-04-12,0.624,0.6672,0.6171,0.6596,44170738.59,19.12,21.02,18.84,20.5,1070247.58,312.8,358.4,311.2,344.5,26580.7976,585.99,600.47,584.0,597.27,9382.1252,1.252e-05,1.408e-05,1.241e-05,1.389e-05,537993700970.0,83423.83,85903.73,82792.95,85276.9,1738.10515602,0.6072,0.6536,0.5922,0.6242,7280707.503,0.16003,0.16948,0.15777,0.16764,268277382.9,0.3156,0.3503,0.3058,0.3422,41901429.58,,,,,,,,,,,1566.86,1669.48,1546.85,1644.18,56637.66765,0.9993,0.9994,0.9983,0.9984,34982191.86,0.16741,0.17822,0.1656,0.17712,149316282.9,,,,,,,,,,,12.65,13.29,12.47,13.14,961608.09,76.18,80.09,74.91,78.63,166737.1407,0.7009,0.7207,0.6977,0.7066,190947975.23,0.004764,0.005922,0.004729,0.005448,2377245259.19,6.93e-06,7.58e-06,6.82e-06,7.43e-06,6049726799301.0,,,,,,121.41,134.06,119.43,132.23,680929.96,,,,,,2.1882,2.3979,2.1575,2.3465,30039966.93,0.2429,0.2507,0.2404,0.2461,164745389.34,,,,,,1.0004,1.0005,1.0001,1.0001,20852514.43,0.396,0.481,0.389,0.468,70395329.48,2.0217,2.1863,2.0044,2.1593,31216965.48
395,2025-04-13,0.6596,0.6687,0.63,0.6381,41146796.61,20.5,20.67,19.28,19.59,875615.07,344.5,353.7,336.0,342.8,15205.6527,597.27,598.59,580.46,584.28,8303.874,1.389e-05,1.41e-05,1.236e-05,1.257e-05,317791743962.0,85276.9,86099.95,83038.77,83759.99,1442.27762773,0.6242,0.6402,0.5838,0.5997,7441207.195,0.16764,0.16868,0.16102,0.16257,180451242.23,0.3422,0.3488,0.3048,0.3078,41192331.42,,,,,,,,,,,1644.18,1649.28,1562.28,1597.75,66808.44312,0.9984,0.9987,0.9981,0.9983,16490345.04,0.17712,0.17735,0.1635,0.16525,126138649.21,,,,,,,,,,,13.14,13.23,12.43,12.62,1216544.98,78.63,80.03,76.43,77.85,140216.0189,0.7066,0.713,0.6879,0.6954,160356401.56,0.005448,0.005644,0.004871,0.004974,1299081058.92,7.43e-06,7.77e-06,7.11e-06,7.28e-06,4305649168129.0,,,,,,132.23,133.95,125.32,128.36,630742.93,,,,,,2.3465,2.4171,2.2035,2.2334,21657396.42,0.2461,0.2548,0.2456,0.2548,174367964.34,,,,,,1.0001,1.0004,1.0001,1.0003,22946873.32,0.468,0.479,0.437,0.444,71384499.54,2.1593,2.2467,2.0809,2.1185,34617456.33
396,2025-04-14,0.6381,0.6575,0.6279,0.6354,41766516.75,19.59,20.67,19.55,20.11,1094348.44,342.8,374.5,322.8,323.4,30385.21463,584.28,593.07,583.04,584.53,10564.2844,1.257e-05,1.367e-05,1.253e-05,1.279e-05,288307061906.0,83759.99,85799.99,83680.0,84591.58,1678.37505972,0.5997,0.6262,0.5857,0.5868,6457312.141,0.16257,0.16961,0.15732,0.15853,161674208.99,0.3078,0.3225,0.2935,0.2961,51369275.49,,,,,,,,,,,1597.75,1691.03,1595.56,1623.78,72982.17869,0.9983,0.9984,0.9974,0.9976,38878514.47,0.16525,0.17273,0.16255,0.16506,159126815.97,,,,,,0.05,1.0,0.05,0.3254,29520680.13,12.62,13.25,12.57,12.63,1105112.26,77.85,80.67,75.72,77.17,169581.2479,0.6954,0.7032,0.6864,0.6939,171156238.22,0.004974,0.005262,0.004771,0.004891,753062411.35,7.28e-06,7.74e-06,7.25e-06,7.33e-06,4748030608195.0,,,,,,128.36,136.12,127.98,129.41,691387.54,,,,,,2.2334,2.3511,2.173,2.1927,14801521.04,0.2548,0.2595,0.2515,0.2521,221261367.58,,,,,,1.0003,1.0004,0.9999,1.0001,30566287.12,0.444,0.482,0.419,0.431,72589651.74,2.1185,2.1795,2.1039,2.1275,31233982.76
397,2025-04-15,0.6354,0.6486,0.607,0.6091,48309267.06,20.11,20.29,18.96,19.02,868838.98,323.4,337.6,316.9,319.4,17488.97205,584.53,590.81,579.38,579.52,7799.262,1.279e-05,1.338e-05,1.172e-05,1.177e-05,324238782817.0,84591.58,86485.0,83600.01,83643.99,2283.77010617,0.5868,0.6105,0.5698,0.5841,6249753.285,0.15853,0.16133,0.15309,0.15355,123570396.04,0.2961,0.3061,0.2723,0.2738,48982502.51,,,,,,,,,,,1623.78,1660.99,1583.44,1588.78,59517.96855,0.9976,0.9984,0.9975,0.998,23790932.28,0.16506,0.16825,0.15665,0.15706,99666428.17,,,,,,0.3254,0.3394,0.2233,0.2354,13889453.63,12.63,12.84,12.21,12.24,1237561.0,77.17,78.72,74.66,75.27,121839.659,0.6939,0.7099,0.6893,0.7005,138752323.6,0.004891,0.004911,0.004495,0.004523,478695022.02,7.33e-06,7.52e-06,6.89e-06,7e-06,3703667600402.0,,,,,,129.41,134.44,125.82,126.1,564562.24,,,,,,2.1927,2.2483,2.0834,2.0888,12035506.5,0.2521,0.2538,0.2469,0.2505,175082434.91,,,,,,1.0001,1.0002,0.9999,1.0001,25504750.25,0.431,0.437,0.386,0.388,44855958.07,2.1275,2.1853,2.0836,2.0836,27182444.95
398,2025-04-16,0.6091,0.6245,0.5946,0.6105,47226184.33,19.02,19.29,18.5,18.75,863078.03,319.4,326.0,314.2,321.5,10484.802,579.52,586.19,576.0,582.8,9902.5187,1.177e-05,1.222e-05,1.139e-05,1.175e-05,384305246226.0,83643.99,85481.15,83111.64,84030.37,1470.89564985,0.5841,0.6662,0.5777,0.6309,9796302.154,0.15355,0.15736,0.1502,0.15471,141130845.47,0.2738,0.2791,0.2615,0.2703,46098519.33,,,,,,,,,,,1588.78,1611.59,1538.7,1577.15,71455.57967,0.998,0.9986,0.9966,0.9981,15212264.08,0.15706,0.16064,0.15412,0.15748,307668479.85,,,,,,0.2354,0.319,0.2274,0.2556,11007882.77,12.24,12.53,11.9,12.36,1125370.82,75.27,76.54,73.28,74.33,155464.2024,0.7005,0.7076,0.6877,0.6986,132032736.32,0.004523,0.004749,0.004278,0.004619,527616072.7,7e-06,7.33e-06,6.93e-06,7.13e-06,3268740525996.0,,,,,,126.1,133.9,123.5,131.33,859798.38,,,,,,2.0888,2.1361,2.0218,2.0555,11013274.75,0.2505,0.2552,0.2474,0.2476,197763837.03,,,,,,1.0001,1.0001,0.9998,1.0001,24902656.1,0.388,0.39,0.362,0.379,75019018.1,2.0836,2.1278,2.0353,2.0827,33895762.54
399,2025-04-17,0.6105,0.6298,0.6086,0.6168,26262076.72,18.75,19.56,18.69,19.05,572902.56,321.5,340.6,320.7,334.1,17306.43395,582.8,592.96,580.74,590.49,8057.3809,1.175e-05,1.231e-05,1.136e-05,1.179e-05,232335969876.0,84030.37,85470.0,83742.0,84947.91,1675.13931599,0.6309,0.6401,0.595,0.602,7254786.897,0.15471,0.15946,0.15296,0.15589,89347227.48,0.2703,0.2815,0.2673,0.276,28852920.66,,,,,,,,,,,1577.15,1616.57,1563.24,1583.62,60776.17205,0.9981,0.9997,0.9964,0.9988,26160832.4,0.15748,0.16595,0.15631,0.16301,263830990.59,,,,,,0.2556,0.2794,0.2126,0.2132,6880906.11,12.36,12.71,12.2,12.54,848511.24,74.33,76.59,73.66,74.95,121069.3806,0.6986,0.7052,0.6746,0.6794,126492887.55,0.004619,0.005059,0.00447,0.004864,619841973.98,7.13e-06,7.44e-06,7.03e-06,7.23e-06,2699298007097.0,,,,,,131.33,136.18,129.49,134.83,612310.78,,,,,,2.0555,2.1708,2.0436,2.1231,8319116.79,0.2476,0.2505,0.2439,0.2477,198209730.81,,,,,,1.0001,1.0005,0.9999,1.0,28360724.05,0.379,0.402,0.368,0.375,50593638.42,2.0827,2.1139,2.0528,2.067,31597183.01
400,2025-04-18,0.6168,0.632,0.6105,0.6276,21184698.54,19.05,19.34,18.85,19.07,310882.2,334.1,345.0,327.3,335.1,11161.02358,590.49,596.0,587.09,591.7,6846.1171,1.179e-05,1.238e-05,1.176e-05,1.191e-05,151509673841.0,84947.91,85124.8,84303.96,84474.69,855.62837828,0.602,0.6081,0.5786,0.596,6064004.954,0.15589,0.15895,0.15357,0.15758,64561223.42,0.276,0.2891,0.2748,0.2811,20064800.42,,,,,,,,,,,1583.62,1600.63,1573.54,1588.6,25165.49607,0.9988,0.9991,0.9987,0.9989,7205933.3,0.16301,0.16664,0.16199,0.1652,84169536.7,,,,,,0.2132,0.2181,0.1882,0.1962,5852588.55,12.54,12.72,12.4,12.56,342998.61,74.95,77.08,74.58,75.99,87478.5844,0.6794,0.6806,0.6527,0.6574,140428199.55,0.004864,0.005096,0.004579,0.004707,545385100.38,7.23e-06,7.34e-06,7e-06,7.33e-06,2299441782348.0,,,,,,134.83,136.01,132.46,134.05,313997.32,,,,,,2.1231,2.154,2.0953,2.1202,5001661.47,0.2477,0.248,0.2397,0.2398,91191652.93,,,,,,1.0,1.0002,1.0,1.0,16411773.78,0.375,0.412,0.375,0.402,41010932.3,2.067,2.0892,2.0434,2.0621,12125423.36
401,2025-04-19,0.6276,0.635,0.619,0.628,16842357.85,19.07,20.36,19.02,19.88,480849.87,335.1,340.3,332.4,335.5,5325.34477,591.7,594.48,587.84,591.74,4901.8507,1.191e-05,1.259e-05,1.182e-05,1.245e-05,221344257545.0,84474.69,85671.07,84364.45,85077.0,730.19690532,0.596,0.6272,0.5949,0.6121,2918234.287,0.15758,0.1609,0.15631,0.15736,95735459.08,0.2811,0.2901,0.2796,0.2852,17965331.1,,,,,,,,,,,1588.6,1631.23,1585.16,1613.32,22577.49013,0.9989,0.9992,0.9988,0.999,6396842.09,0.1652,0.16783,0.16438,0.16691,43885215.15,,,,,,0.1962,0.2236,0.1845,0.2173,4618711.66,12.56,13.05,12.53,12.94,257391.78,75.99,76.76,74.25,76.09,78982.5733,0.6574,0.6682,0.6541,0.6637,111669462.65,0.004707,0.005001,0.004682,0.004954,156193580.74,7.33e-06,7.6e-06,7.16e-06,7.5e-06,1694675374263.0,,,,,,134.05,140.47,133.59,139.87,243224.73,,,,,,2.1202,2.1781,2.1111,2.1549,4600871.8,0.2398,0.2445,0.2396,0.2439,48674924.93,,,,,,1.0,1.0002,1.0,1.0002,17515937.12,0.402,0.42,0.392,0.418,19009883.25,2.0621,2.0968,2.0588,2.0873,8938226.72
402,2025-04-20,0.628,0.6348,0.6096,0.6203,20134353.39,19.88,20.04,19.22,19.5,440975.79,335.5,342.7,331.4,336.1,10125.90041,591.74,595.23,587.5,592.76,11213.9074,1.245e-05,1.273e-05,1.202e-05,1.229e-05,181152291115.0,85077.0,85320.76,83950.0,85179.25,694.81638652,0.6121,0.6202,0.5893,0.6001,4409793.217,0.15736,0.15958,0.1525,0.15527,91059631.86,0.2852,0.2915,0.2743,0.2859,20488085.94,,,,,,,,,,,1613.32,1619.17,1565.8,1587.35,19663.43743,0.999,0.9991,0.9983,0.9985,15899554.47,0.16691,0.16879,0.16091,0.16605,22916126.34,,,,,,0.2173,0.2195,0.1995,0.2033,4795450.84,12.94,13.6,12.87,13.28,453360.96,76.09,78.5,75.39,77.79,84097.3204,0.6637,0.6731,0.6535,0.6584,98912725.39,0.004954,0.00511,0.004803,0.004974,237354292.32,7.5e-06,7.7e-06,7.26e-06,7.54e-06,2013439800422.0,,,,,,139.87,141.96,135.65,137.86,269909.28,,,,,,2.1549,2.1723,2.0818,2.1134,5797289.87,0.2439,0.2469,0.2413,0.2438,60570046.56,,,,,,1.0002,1.0002,0.9999,1.0,13715597.77,0.418,0.442,0.414,0.428,32947061.4,2.0873,2.0937,2.0386,2.0779,13263069.37
403,2025-04-21,0.6203,0.6508,0.6158,0.6242,44369958.11,19.5,20.94,19.5,19.91,1009584.62,336.1,348.3,335.8,345.0,16003.06847,592.76,608.63,592.55,597.32,45154.169,1.229e-05,1.285e-05,1.21e-05,1.233e-05,251710565058.0,85179.25,88466.0,85144.76,87516.23,6657.02470232,0.6001,0.639,0.5782,0.589,6034774.671,0.15527,0.16357,0.15501,0.15939,385899942.3,0.2859,0.3052,0.2848,0.2873,38208755.81,,,,,,,,,,,1587.35,1658.33,1564.36,1579.56,158777.07166,0.9985,0.9998,0.9978,0.998,39173792.63,0.16605,0.174,0.16605,0.16926,43073065.83,,,,,,0.2033,0.216,0.1902,0.1914,3458916.72,13.28,13.7,12.96,13.11,986957.69,77.79,81.8,77.42,78.14,173723.4409,0.6584,0.6712,0.6577,0.6661,131473027.15,0.004974,0.00524,0.004928,0.005016,349981209.39,7.54e-06,8.06e-06,7.52e-06,7.74e-06,5534574772389.0,,,,,,137.86,143.24,133.82,136.56,1330148.76,,,,,,2.1134,2.2853,2.11,2.1966,23053684.58,0.2438,0.2471,0.2409,0.2463,193712120.74,,,,,,1.0,1.0002,0.9996,0.9999,37072928.21,0.428,0.46,0.42,0.424,43051075.23,2.0779,2.1404,2.06,2.0854,53031676.95
404,2025-04-22,0.6242,0.6848,0.6154,0.6793,52910617.26,19.91,22.3,19.44,22.11,1318467.33,345.0,364.9,336.8,362.2,26681.86163,597.32,619.87,595.0,618.5,136509.4643,1.233e-05,1.529e-05,1.213e-05,1.523e-05,778573953410.0,87516.23,93875.0,87076.03,93443.0,6841.12560041,0.589,0.6993,0.5856,0.6861,7182251.876,0.15939,0.17998,0.15722,0.17863,480637697.57,0.2873,0.3236,0.2798,0.3215,42068957.93,,,,,,,,,,,1579.56,1777.98,1539.0,1756.25,274608.48534,0.998,0.9999,0.998,0.9984,33895076.9,0.16926,0.18228,0.16767,0.18115,51823440.07,0.13,0.55,0.13,0.2712,145188036.47,0.1914,0.1986,0.1815,0.1948,2409610.51,13.11,14.18,12.88,14.13,1472454.79,78.14,84.7,77.38,83.5,195683.7017,0.6661,0.6999,0.6556,0.6961,172830404.52,0.005016,0.007404,0.004871,0.00704,1249615399.43,7.74e-06,8.89e-06,7.61e-06,8.81e-06,9242899392983.0,,,,,,136.56,150.22,134.68,148.79,1473231.81,,,,,,2.1966,2.7478,2.1683,2.6672,34409710.58,0.2463,0.2493,0.2437,0.2482,270397029.51,,,,,,0.9999,1.0001,0.9991,0.9995,52592500.55,0.424,0.511,0.414,0.501,64138021.49,2.0854,2.25,2.0644,2.2138,77020094.3
405,2025-04-23,0.6793,0.718,0.6772,0.6977,59371321.84,22.11,23.08,21.88,22.34,1259959.87,362.2,364.1,353.7,358.4,21279.66827,618.5,619.99,601.38,605.71,140972.1854,1.523e-05,1.636e-05,1.476e-05,1.491e-05,752751134998.0,93443.0,94620.0,91935.45,93691.07,3844.54783401,0.6861,0.7053,0.644,0.6543,5774935.272,0.17863,0.18545,0.17491,0.17863,488533441.69,0.3215,0.3576,0.321,0.34,87694646.38,,,,,,,,,,,1756.25,1834.35,1744.99,1795.08,230050.27433,0.9984,0.9993,0.9981,0.9983,26821297.19,0.18115,0.18981,0.1775,0.1804,59876071.3,0.2712,0.366,0.2121,0.2238,204894424.61,0.1948,0.2147,0.1924,0.205,4337083.08,14.13,15.28,14.01,15.01,1645398.66,83.5,85.22,82.22,83.27,227978.5299,0.6961,0.7178,0.6929,0.703,180557703.28,0.00704,0.007539,0.006548,0.006626,1889352806.08,8.81e-06,9.3e-06,8.63e-06,8.82e-06,11101548978937.0,,,,,,148.79,154.19,147.13,151.11,1407163.58,,,,,,2.6672,3.0779,2.6672,2.9665,51656812.53,0.2482,0.2495,0.2435,0.2463,243423047.78,,,,,,0.9995,0.9999,0.9993,0.9995,46788902.06,0.501,0.585,0.5,0.54,109730609.62,2.2138,2.3006,2.1903,2.2183,76956146.49
406,2025-04-24,0.6977,0.7458,0.67,0.722,58126520.9,22.34,22.64,21.61,22.38,784098.89,358.4,368.0,343.5,356.8,32443.69282,605.71,606.78,592.67,601.56,106725.0977,1.491e-05,1.59e-05,1.381e-05,1.559e-05,591323034073.0,93691.07,94005.0,91660.0,93980.47,5494.78269627,0.6543,0.707,0.6471,0.6801,6523026.836,0.17863,0.1833,0.1698,0.18253,488212275.79,0.34,0.3666,0.3261,0.3566,49656428.14,,,,,,,,,,,1795.08,1802.79,1723.23,1769.64,167345.15419,0.9983,0.9985,0.9981,0.9984,11624723.78,0.1804,0.1963,0.17546,0.18842,64040713.65,0.2238,0.2248,0.1984,0.2158,75958129.46,0.205,0.211,0.1544,0.1739,9225065.07,15.01,15.14,14.15,15.05,1217945.77,83.27,84.62,80.77,84.29,161415.7747,0.703,0.7645,0.6805,0.7301,231054820.9,0.006626,0.007418,0.006121,0.007292,698030776.83,8.82e-06,8.86e-06,8.32e-06,8.75e-06,8488812961429.0,,,,,,151.11,152.9,144.97,152.54,1183255.2,,,,,,2.9665,3.3933,2.893,3.3437,65901378.16,0.2463,0.2475,0.2419,0.2454,182479313.02,,,,,,0.9995,1.0,0.9994,0.9995,237489419.06,0.54,0.56,0.508,0.555,74565014.64,2.2183,2.2345,2.1179,2.2054,69881094.65
407,2025-04-25,0.722,0.7332,0.7018,0.7135,52708197.28,22.38,22.87,21.77,22.16,959997.9,356.8,384.9,347.9,373.2,32639.77109,601.56,610.36,597.21,599.9,133018.4086,1.559e-05,2e-05,1.537e-05,1.983e-05,1160657030852.0,93980.47,95750.0,92855.96,94638.67,4970.84366696,0.6801,0.7048,0.662,0.6757,6682558.981,0.18253,0.18625,0.17751,0.18158,397051340.06,0.3566,0.3775,0.3489,0.363,56785018.56,,,,,,,,,,,1769.64,1827.28,1739.02,1784.59,170243.24599,0.9984,0.9986,0.9982,0.9982,7233326.46,0.18842,0.20835,0.18,0.19262,75640217.37,0.2158,0.227,0.195,0.2007,54623604.31,0.1739,0.18,0.1672,0.1711,3075503.24,15.05,15.36,14.7,14.91,1432690.1,84.29,87.25,82.92,86.28,160799.8501,0.7301,0.7695,0.7292,0.7411,280246349.01,0.007292,0.009828,0.007161,0.008622,2490273207.37,8.75e-06,9.29e-06,8.56e-06,9.04e-06,7969364397526.0,,,,,,152.54,157.0,149.89,150.82,1353118.64,,,,,,3.3437,3.81,3.2758,3.5191,57296020.34,0.2454,0.2459,0.2407,0.2418,138065287.65,,,,,,0.9995,0.9997,0.999,0.9993,278814941.04,0.555,0.669,0.544,0.638,103507450.71,2.2054,2.2189,2.1636,2.1806,55223121.69
408,2025-04-26,0.7135,0.7345,0.6999,0.7071,38026416.8,22.16,22.98,21.71,22.41,792880.73,373.2,377.5,355.0,355.5,19698.23923,599.9,609.22,599.34,607.22,73140.1103,1.983e-05,2.099e-05,1.781e-05,1.846e-05,1122276720376.0,94638.67,95199.0,93870.69,94628.0,2202.7298677,0.6757,0.709,0.6561,0.6696,5867447.591,0.18158,0.19298,0.18014,0.18192,355316356.59,0.363,0.3797,0.3504,0.3649,32526209.89,,,,,,,,,,,1784.59,1841.52,1779.8,1820.87,121764.7911,0.9982,0.9983,0.9981,0.9982,1761790.51,0.19262,0.19791,0.19,0.19151,34068083.36,0.2007,0.2376,0.1993,0.2199,45476041.73,0.1711,0.186,0.1695,0.18,2998169.85,14.91,15.28,14.67,14.86,848253.86,86.28,88.04,85.2,87.06,105858.7422,0.7411,0.7538,0.7344,0.7419,144982306.02,0.008622,0.009929,0.008472,0.009808,816813235.4,9.04e-06,9.8e-06,9.02e-06,9.18e-06,6356206198152.0,,,,,,150.82,153.18,147.75,149.22,894168.75,,,,,,3.5191,3.6483,3.355,3.5193,27812595.1,0.2418,0.2532,0.2417,0.2518,183580290.2,,,,,,0.9993,0.9997,0.9993,0.9997,122744940.03,0.638,0.721,0.628,0.652,77564555.99,2.1806,2.2493,2.1792,2.1915,47191160.21
